SSP_ID_1,SSP_ID_2,K_Vec
1570,4287,175736
4600,5023,175739
3305,3617,175741
2930,4735,175742
1378,4323,175742
3920,4034,175745
476,869,175748
19,1036,175750
2028,2363,175750
3762,4777,175750
299,632,175751
1905,2911,175752
4806,4865,175754
376,4167,175757
1130,3670,175757
412,4210,175758
955,2296,175759
1760,2529,175760
610,2509,175761
362,3266,175764
115,334,175764
4789,4996,175768
3226,3555,175768
1108,3133,175768
2775,4969,175770
454,4364,175770
1026,4962,175773
2893,3226,175776
2277,3585,175776
456,5060,175779
4507,4997,175781
159,1223,175782
4037,4449,175784
928,2617,175786
1001,2588,175788
21,1474,175788
517,4495,175789
3378,3983,175789
2974,3108,175789
3,1474,175790
3539,4764,175793
331,4592,175793
1638,4541,175794
2518,4356,175795
46,3211,175795
426,4861,175796
2608,4568,175798
527,4508,175799
1401,3954,175799
1637,1674,175799
1885,4604,175800
1359,4557,175803
2055,2209,175803
395,1808,175803
535,3564,175803
115,4826,175803
2883,2911,175803
401,2529,175803
2012,4325,175807
884,3424,175807
494,1683,175809
2089,2682,175810
2862,4323,175810
2149,4144,175810
2319,2442,175811
1757,2765,175812
2154,3784,175814
76,4332,175815
1784,2231,175817
314,569,175818
1181,1700,175818
2091,3535,175819
1503,4435,175819
1898,2972,175819
807,1371,175820
1054,5028,175822
305,366,175824
1336,1871,175827
970,1416,175827
2421,3097,175828
2109,2626,175829
1471,2490,175831
589,1495,175832
4259,4544,175832
879,1775,175833
2735,4445,175833
2544,3022,175833
470,2028,175837
1002,1205,175837
1819,2378,175837
2112,4819,175838
226,4334,175838
860,4198,175838
1304,3082,175839
382,512,175839
565,2455,175839
1129,1415,175839
764,3985,175839
1608,2453,175840
555,4502,175841
456,717,175844
2573,2626,175845
819,4510,175846
2626,3863,175848
554,2960,175848
2175,4888,175850
32,1005,175850
4427,4918,175852
3027,3439,175852
1579,3050,175855
134,3040,175856
55,180,175856
633,1005,175856
778,2266,175857
1867,3816,175857
3036,3654,175858
1328,4706,175860
1148,4854,175862
2791,3060,175862
53,4373,175864
1945,2214,175864
1144,3887,175865
876,2108,175867
2365,3097,175868
1483,2485,175868
635,3477,175869
2225,2572,175874
527,4365,175875
2985,4385,175877
836,3958,175877
1527,2495,175879
13,299,175880
3139,4356,175882
1314,3770,175882
3142,3824,175882
684,4640,175883
477,3770,175883
450,2313,175884
3878,4446,175884
184,4558,175885
1293,3553,175887
1445,3417,175887
247,4609,175889
579,2659,175889
3548,4267,175890
800,4988,175890
99,1059,175892
3126,3464,175892
1040,1614,175894
279,2924,175897
3234,4121,175897
1032,4132,175899
170,2173,175901
2165,3969,175903
1184,1200,175905
2364,4993,175907
312,3405,175909
475,1513,175909
949,3443,175909
642,3060,175910
2244,3955,175912
11,2517,175913
2524,2861,175915
604,1524,175915
1047,4730,175916
241,844,175917
1898,2082,175918
3895,4333,175919
585,2415,175922
199,4730,175923
2613,4795,175925
1265,1876,175927
577,2534,175927
517,3816,175929
242,1091,175930
2674,2826,175931
27,1867,175932
1129,4655,175932
1334,3330,175934
1668,3113,175935
32,2140,175938
4638,4956,175939
746,4182,175940
633,2140,175941
424,2527,175942
2779,3963,175943
660,2607,175946
2178,4367,175950
583,1149,175952
151,2052,175953
3283,4077,175955
1506,4781,175956
2052,2788,175957
481,1979,175958
247,1356,175958
2964,4230,175960
845,975,175961
4120,4159,175961
27,517,175962
1893,4323,175964
1638,4107,175964
424,3447,175964
2723,3969,175964
2042,3660,175965
385,485,175965
1710,2939,175966
644,2900,175968
1656,1987,175968
2593,2910,175968
629,1648,175968
3380,4191,175970
312,4148,175970
532,2166,175971
1224,1651,175971
2478,3456,175971
3854,4066,175972
1653,4481,175977
1151,1575,175979
1710,2772,175982
488,1761,175983
899,1483,175985
469,2404,175987
3406,3776,175989
932,4545,175989
1296,3378,175991
851,3349,175992
361,1497,175993
3058,3401,175995
3440,4879,175997
2904,3168,175998
3297,4889,175998
2928,3254,175998
2628,4492,175998
1165,3811,175998
2965,4889,175999
2003,2719,176001
3762,4217,176004
2827,3412,176006
98,476,176006
1774,4777,176006
1615,2042,176006
764,3521,176008
412,1987,176010
551,733,176010
3234,4959,176012
808,1732,176013
2081,2636,176014
2363,3866,176017
1990,4217,176018
3045,4103,176020
1064,3303,176021
2205,3471,176023
31,252,176024
4445,4668,176024
1880,2879,176027
837,4873,176028
2751,4522,176029
1281,3162,176029
3162,4585,176029
358,3972,176029
952,4240,176030
994,995,176031
999,4040,176032
1553,4977,176032
75,1271,176035
2253,3472,176037
2662,2921,176037
1867,3871,176037
1934,3183,176037
3351,4256,176037
969,4653,176040
1669,4001,176041
511,900,176042
669,1749,176045
2429,3337,176045
593,3628,176047
973,1886,176048
181,4763,176048
300,1674,176048
3648,4574,176052
2944,4970,176053
1442,4362,176054
951,3230,176056
2819,4672,176056
4502,4990,176058
2063,2591,176059
1293,4450,176060
4017,5029,176061
644,5003,176062
524,2226,176062
170,4148,176062
1265,2286,176062
991,2425,176062
3683,3879,176063
459,3266,176063
2089,3489,176063
2440,2812,176066
1924,4384,176068
2223,4861,176069
2438,4294,176069
3954,4426,176069
1640,1750,176069
2636,4088,176070
1126,3163,176071
1234,4413,176072
2318,3970,176072
2388,2513,176073
558,4210,176076
807,2688,176077
160,3119,176078
300,4207,176079
2168,3722,176080
225,2304,176081
812,5054,176081
1544,3919,176083
3277,4919,176084
3194,3230,176086
181,1307,176086
2626,3209,176087
1434,3611,176087
1827,2468,176089
996,4391,176089
1228,4391,176090
1438,3851,176090
1521,2264,176091
3664,4340,176092
1596,4815,176092
3390,3899,176094
2545,4429,176094
517,3871,176095
414,3548,176098
1925,2881,176098
1533,3230,176098
1659,3293,176099
686,4097,176101
1979,4698,176102
58,552,176102
529,2896,176104
1738,4155,176106
992,1409,176107
1859,2843,176110
533,3591,176110
1039,3226,176113
2490,4987,176114
535,3653,176115
1766,4341,176115
1121,1287,176115
936,2308,176117
313,563,176117
2014,3562,176117
1411,3110,176117
3688,3918,176118
320,3573,176120
1058,2365,176120
2625,4480,176121
1208,4872,176121
1430,4159,176123
2504,3070,176126
590,1336,176126
1513,1530,176126
4620,4992,176128
1731,3670,176128
3819,4116,176129
3851,4655,176131
236,3776,176131
3200,3260,176133
645,4852,176133
3154,4457,176134
2968,3562,176135
2657,3311,176135
4013,4105,176136
1921,2157,176138
1738,4838,176138
3024,4719,176138
2740,4145,176139
562,2624,176139
1137,2596,176140
254,708,176143
392,3331,176144
2439,4537,176145
2754,4432,176146
1642,2661,176146
2567,3197,176147
1224,4861,176149
1724,3236,176149
1690,3000,176149
1271,2988,176150
697,3173,176151
1575,3424,176151
4151,4678,176153
1662,3101,176154
2693,3024,176155
2233,3985,176156
1952,4920,176156
668,4862,176157
3719,4713,176157
354,2358,176160
246,2303,176161
326,1928,176163
1187,1316,176163
1774,2228,176165
679,3533,176167
539,4093,176168
1016,3429,176170
1618,3047,176170
2639,4637,176171
1032,2108,176172
2095,3868,176173
3002,3598,176173
649,984,176173
1263,4737,176174
3481,4632,176174
95,4618,176175
10,3426,176176
2434,2621,176177
649,3734,176177
1451,3816,176177
255,781,176178
3890,4951,176180
1673,4347,176181
548,1590,176182
2671,2762,176182
3058,4784,176182
698,2817,176183
2830,3699,176184
1609,4736,176185
733,4217,176187
2110,3209,176188
1209,1559,176190
1370,1431,176190
2428,4048,176190
159,385,176190
1775,2919,176191
1323,3340,176192
914,3750,176193
394,4368,176194
2718,3666,176195
179,3347,176195
1952,2486,176197
2440,4708,176198
3207,3957,176199
701,3553,176200
2155,3234,176200
3924,4888,176202
1272,2095,176203
493,3309,176205
1774,1908,176207
2414,3022,176207
2966,3298,176207
461,5043,176207
2652,4700,176208
2964,5048,176208
1884,4812,176208
1225,1839,176208
651,3190,176208
2348,5041,176209
1416,2483,176209
1267,2457,176209
266,4980,176209
1607,3190,176210
2293,4973,176210
518,3547,176210
3013,3797,176210
116,979,176212
207,1351,176213
2083,4849,176214
1982,2543,176214
2846,3129,176215
4450,4733,176215
335,4317,176215
4298,4707,176216
4297,4707,176217
918,2253,176217
3736,4454,176217
793,3207,176217
751,3944,176219
2749,4589,176219
1635,1925,176219
70,633,176223
115,4557,176225
1180,4804,176227
32,70,176229
3133,4215,176232
2722,3718,176232
898,1152,176234
471,1467,176237
276,542,176237
1427,1943,176238
152,461,176240
2506,4056,176242
1072,2015,176243
1018,3868,176245
309,3737,176245
2855,3366,176247
2149,4226,176250
1754,5032,176250
1089,1179,176251
961,2312,176251
1034,1887,176253
1339,2312,176254
1130,1860,176254
1179,2806,176254
571,2373,176255
4352,4541,176258
2149,2698,176260
56,4678,176260
2325,2392,176260
2077,4115,176261
3103,3514,176261
2120,3441,176261
1491,4502,176261
2095,4777,176262
2254,2925,176263
1767,4809,176264
921,2666,176265
3616,4867,176268
2410,3270,176269
668,4755,176269
313,1578,176269
1357,4611,176273
3035,3598,176274
623,1051,176277
888,1088,176278
415,4229,176279
4445,4618,176281
866,2781,176281
1998,2938,176282
223,917,176284
3101,4412,176287
1461,4424,176289
1527,2577,176290
818,1584,176292
1735,3225,176294
75,497,176296
1866,4024,176297
4105,4762,176299
669,1637,176299
3857,4068,176302
2091,4657,176303
100,138,176304
1326,2982,176307
1701,2190,176308
3797,4588,176310
3860,4206,176312
433,3253,176312
99,1060,176314
113,3917,176316
3947,4165,176316
1330,4485,176317
3903,4348,176319
578,4490,176320
2206,2364,176321
1375,4944,176323
1039,2741,176323
154,4658,176323
1192,1629,176324
2339,3529,176324
1661,3828,176324
552,3093,176324
251,4182,176327
4212,4716,176327
493,2386,176328
4269,4618,176328
285,589,176329
4018,4719,176330
2739,4832,176331
743,2723,176334
890,2882,176336
1977,2749,176336
75,3969,176337
2577,4273,176339
1030,1462,176340
1360,2664,176341
639,3611,176341
4180,4443,176343
24,1904,176344
2952,3540,176347
1301,4523,176349
2678,4745,176351
4176,4482,176352
1158,4566,176352
148,1904,176353
168,1097,176354
170,3405,176355
174,210,176355
1168,4824,176356
1204,3654,176358
182,3638,176358
2598,2599,176359
646,1575,176361
54,4865,176362
1250,2512,176363
1592,1729,176363
1364,4151,176365
903,4157,176367
3193,3517,176369
1043,4123,176369
439,1624,176369
1042,4123,176371
419,966,176371
43,2558,176371
1862,2111,176371
307,758,176372
2016,2939,176372
1065,1652,176373
2052,4029,176375
3277,4428,176376
1141,1993,176376
3871,4496,176377
487,3279,176377
383,1967,176378
3139,3441,176381
659,2450,176382
1842,4544,176383
384,2678,176386
2365,3443,176389
3610,5010,176391
1234,2058,176393
487,2778,176394
1573,2841,176396
4240,4744,176396
299,2223,176398
1912,4358,176398
4217,4614,176399
80,1100,176400
482,2418,176401
3175,4537,176404
1749,2384,176405
951,3194,176406
1545,1604,176406
4093,4516,176407
3663,4001,176407
1540,3121,176407
1428,1944,176407
1251,2407,176407
3762,4135,176408
4065,4908,176409
500,5043,176409
1870,3100,176409
307,2632,176409
4292,4476,176410
435,3517,176412
1713,5020,176416
3048,5022,176416
15,3773,176416
1282,2186,176418
3971,4017,176418
74,1300,176418
2129,3520,176418
4427,4536,176420
1920,2872,176420
365,488,176420
15,983,176420
2535,4470,176421
1155,3134,176423
2590,3198,176424
714,4900,176426
258,3916,176426
242,3048,176426
1766,2948,176427
742,957,176428
828,4403,176429
1169,1823,176429
1137,4481,176429
396,3420,176429
154,3855,176431
1708,3548,176431
343,5004,176433
2209,4037,176435
2219,3658,176436
159,1711,176437
367,1553,176437
1010,1785,176438
3905,4541,176439
1438,4866,176442
1900,1999,176443
2286,2938,176444
3858,4869,176444
469,2263,176444
567,2405,176444
669,2271,176444
1484,3539,176444
3548,4670,176445
670,4813,176445
2347,3318,176445
1069,1527,176445
1640,2600,176449
1290,2553,176450
2533,4335,176451
443,4417,176452
738,4999,176453
2469,4316,176455
816,4809,176458
206,3878,176462
1781,2254,176462
3799,4103,176464
479,2277,176466
2796,4154,176467
717,3069,176468
275,2183,176469
2813,4485,176470
326,1579,176471
3840,4584,176472
1836,4516,176475
31,1438,176475
1229,1619,176476
3889,4952,176476
1252,3581,176478
1091,4918,176480
1555,4206,176481
613,1235,176481
20,3065,176481
1804,2095,176482
1873,4455,176484
4084,4885,176486
2279,2549,176488
1197,1418,176489
1697,3530,176490
2955,3357,176491
2646,4336,176492
1539,2066,176494
2874,5012,176494
388,2064,176495
686,3385,176498
2027,4873,176500
177,3169,176501
2155,4120,176504
1122,1274,176506
19,997,176506
2819,4406,176507
178,4007,176507
743,901,176507
47,3955,176510
1551,3117,176511
683,1085,176511
1136,1881,176511
1590,2316,176515
112,1453,176516
14,4666,176516
2855,4118,176517
873,1237,176518
4210,4257,176518
2281,4513,176518
1303,1462,176519
3478,4629,176522
2920,3765,176523
2172,2820,176524
1955,3055,176527
233,4992,176529
3681,4139,176530
3329,4323,176532
1085,1807,176533
739,4478,176534
1335,2211,176535
2249,3678,176537
386,4527,176539
1769,4131,176540
1329,4432,176540
551,1506,176541
2425,2636,176541
607,1581,176542
800,4082,176542
640,1044,176543
2191,5020,176544
1203,4832,176544
1770,3809,176545
1994,3918,176546
669,1578,176548
2566,3336,176550
1737,2499,176551
461,1827,176553
439,575,176555
1690,2527,176555
4577,4838,176556
197,3370,176556
2120,5037,176556
4005,4864,176557
989,1350,176557
1785,4578,176557
638,3940,176559
608,2235,176559
1767,3497,176560
3725,4395,176561
1524,4486,176564
617,2962,176565
43,4788,176566
4795,4846,176567
851,4763,176569
2376,2717,176571
3783,3933,176572
1736,3253,176573
1484,4811,176573
1838,2263,176574
157,1260,176575
1840,4809,176576
223,1715,176576
725,5015,176577
1414,3489,176577
3246,4660,176577
4495,4496,176577
657,4500,176578
1381,4955,176579
888,1793,176580
2239,4425,176580
951,3520,176582
3218,4138,176583
3807,4705,176583
1435,4246,176584
4296,4348,176586
990,1851,176587
1905,4872,176588
238,1395,176589
1685,3510,176590
193,745,176592
1758,4577,176593
1236,4912,176594
847,1262,176595
1497,4461,176596
3426,3535,176596
1639,4719,176596
4746,4903,176597
458,4164,176597
634,2917,176601
797,1105,176601
1162,2352,176601
2352,3302,176602
1228,3085,176603
1349,4883,176603
341,4038,176603
709,4305,176606
1204,2260,176606
851,1307,176607
2193,2813,176607
840,2529,176607
2103,4420,176607
3967,4256,176607
560,700,176608
2457,4195,176609
1869,2055,176609
1395,3191,176609
1049,4164,176610
933,3140,176612
1495,4088,176612
1102,3644,176612
1820,2596,176617
1532,3651,176618
647,3059,176618
2027,2882,176620
1587,4242,176623
2611,3372,176623
1117,3952,176624
2296,3954,176624
127,3224,176627
1812,5004,176630
1546,2423,176631
2227,4072,176633
2501,3648,176636
1149,2336,176638
2436,3851,176642
70,1013,176642
450,4690,176642
201,2982,176642
419,2488,176644
1576,1673,176645
743,4814,176645
1894,3644,176646
477,3442,176646
564,2007,176646
1314,3442,176647
1018,2391,176647
2705,3894,176648
387,4973,176650
1873,4513,176650
75,428,176652
3426,3617,176654
1034,4609,176654
45,3180,176655
1632,2181,176657
2407,4345,176659
1531,4043,176659
314,4663,176662
2076,4666,176663
3708,3953,176665
337,2109,176667
1820,4481,176668
1505,4932,176670
4361,4505,176671
177,3421,176671
1284,3716,176675
975,4607,176675
1143,3318,176675
2022,2904,176676
3283,4545,176677
2374,5009,176679
2509,3421,176679
3936,5056,176680
3635,4308,176681
1197,1523,176683
3194,3698,176683
1276,1850,176684
2806,4911,176685
1385,2903,176686
18,1122,176687
1990,3585,176687
891,1045,176687
2373,2830,176688
2821,4362,176688
1524,2780,176688
1556,1985,176688
3762,4609,176689
25,1122,176689
1066,1119,176689
364,830,176689
127,1021,176690
2571,4701,176692
2688,3349,176693
2265,4803,176693
2014,4578,176695
1263,2528,176696
1438,2360,176697
2529,4954,176698
609,705,176700
1541,4710,176700
3866,4925,176702
210,693,176703
1330,2193,176705
807,2439,176705
1316,2666,176706
1460,3940,176706
1031,2812,176707
1222,4098,176708
2887,2923,176709
4435,4610,176711
4274,4317,176713
115,4439,176713
1026,1917,176713
276,4537,176714
1526,2737,176716
137,3980,176716
1396,2937,176716
3247,3964,176716
2411,4704,176719
297,3148,176719
3546,4400,176719
1354,1447,176719
802,3062,176720
808,2386,176720
1892,2767,176720
1082,2149,176723
1877,4243,176725
864,5022,176725
2712,3117,176727
707,1461,176728
4153,4281,176729
4015,4537,176733
1052,4535,176733
1615,4801,176733
1871,3370,176733
944,1638,176735
1315,1995,176736
1990,4438,176737
421,3251,176738
1839,4295,176738
4026,4934,176738
1831,4281,176738
250,1473,176740
4570,4833,176740
1227,4393,176742
49,655,176743
1318,3477,176744
1636,4535,176745
808,3309,176745
2381,4535,176746
2741,3555,176748
2704,3230,176749
725,2188,176751
100,2983,176752
2146,4443,176756
1862,1905,176756
1817,2338,176757
1285,3282,176757
2729,3435,176758
1495,2636,176759
13,2540,176760
2619,4377,176761
1234,2213,176761
213,1912,176762
564,4726,176762
2516,3869,176762
1264,3698,176762
654,663,176762
2892,4676,176764
2249,4719,176765
722,1623,176767
722,2697,176767
909,2641,176767
1092,3536,176767
3523,3656,176767
1663,3930,176768
1786,3483,176769
2477,3523,176771
157,988,176772
1195,1817,176773
2887,3504,176773
1553,1925,176773
1637,3807,176776
381,1524,176777
1462,4204,176777
1322,4797,176778
722,4671,176779
11,1474,176779
2859,4788,176779
1506,1990,176779
1994,4446,176780
80,1454,176781
219,4736,176782
1388,4068,176783
1644,3367,176783
3534,4530,176785
452,2684,176786
1218,3065,176787
812,2036,176788
275,561,176788
17,4370,176788
1768,4541,176789
64,272,176789
3344,4424,176789
1520,2002,176789
3025,3971,176790
3210,3279,176791
158,4577,176791
2778,3210,176792
1415,2360,176794
107,1813,176794
3208,3209,176794
1307,1371,176794
363,4342,176796
2139,3389,176798
1751,4929,176798
779,4388,176800
1484,4483,176801
3142,3822,176801
80,104,176803
1191,2741,176805
1192,4680,176806
788,2792,176807
247,2117,176808
1189,2608,176809
115,2445,176809
1928,2363,176810
1345,2243,176810
249,1941,176810
494,4832,176811
923,2128,176812
4445,4831,176814
1263,2015,176814
2446,4219,176815
2491,4496,176816
1243,2632,176816
3440,4138,176817
1532,3377,176819
368,2415,176820
2566,4418,176820
1736,4999,176820
1031,2361,176821
4304,4717,176822
2257,4319,176822
1664,3695,176823
2167,2657,176824
1378,4734,176824
1549,4693,176824
3536,5024,176825
239,1078,176826
1238,3809,176827
201,1326,176827
2215,3378,176829
239,853,176830
248,3827,176830
1247,2234,176833
2690,4540,176837
2780,4016,176838
2143,4921,176839
488,2060,176840
2367,3827,176840
824,1177,176841
2954,4611,176842
1491,1658,176843
2795,3885,176844
46,2070,176844
1486,4985,176845
2257,4185,176845
1371,4763,176845
2903,3994,176846
19,2491,176846
4542,4606,176847
1199,1846,176848
1397,4289,176848
139,3360,176850
2824,4999,176850
2008,3506,176853
907,1534,176854
1906,4774,176854
2299,4074,176855
4087,4947,176860
3731,3978,176860
925,941,176860
2387,4714,176861
4089,4634,176865
4262,4718,176865
590,1191,176866
1745,2436,176866
2640,2676,176867
670,4872,176867
2018,4416,176868
852,4482,176869
494,4315,176869
2672,3446,176871
4150,4949,176872
599,4067,176874
2883,3430,176874
210,1294,176875
276,3120,176877
2160,4385,176877
2081,3226,176877
1064,2714,176877
321,2846,176877
1510,4309,176877
3880,4726,176879
88,3120,176879
2314,3608,176879
2353,2800,176881
428,2723,176881
2583,3559,176881
68,2759,176884
298,3380,176886
2968,4578,176887
3272,4383,176887
2202,2957,176888
3962,5024,176889
1099,3684,176889
560,4884,176891
427,3860,176891
1084,2058,176891
340,606,176892
3901,3953,176892
278,3221,176892
428,3180,176892
493,2273,176894
2069,4253,176896
2524,3928,176896
706,3848,176898
859,963,176899
247,4662,176899
697,4803,176901
2719,2721,176902
447,2759,176902
1827,5043,176902
522,2903,176902
756,3678,176905
2898,3989,176905
3063,4999,176906
559,1183,176908
592,1175,176909
381,3810,176909
128,377,176909
838,4989,176910
3994,4800,176911
3214,4661,176912
3810,4925,176913
2282,3652,176913
3970,4393,176914
1289,4404,176916
2414,3961,176916
3014,3044,176916
1013,3534,176917
1856,2353,176917
1861,4352,176918
1707,2447,176918
693,4629,176921
3169,4589,176926
1783,4088,176929
739,4868,176929
2481,2653,176930
3171,4652,176932
1616,2950,176933
2068,4535,176933
515,4336,176933
264,3697,176933
2,1152,176933
2084,4372,176934
245,3674,176934
884,1415,176934
6,1348,176938
89,4846,176940
944,3209,176941
2455,3035,176941
1375,4569,176942
115,3027,176942
79,1375,176943
3082,3752,176943
1299,3938,176944
1250,4476,176945
2183,2289,176946
1634,1727,176947
844,969,176947
3357,4612,176947
2558,4407,176949
3797,4591,176949
1396,4456,176950
721,1504,176952
50,3996,176953
2160,2984,176954
323,3551,176955
1230,4317,176957
1769,2108,176958
3222,4830,176958
1856,3991,176959
2346,2447,176961
525,4084,176967
1178,4245,176968
744,1447,176968
1119,1371,176968
1088,2540,176969
1150,2136,176971
117,1328,176973
806,2776,176974
3861,3960,176974
733,1183,176976
2599,4819,176976
4477,4657,176977
2496,3929,176977
2363,4132,176978
3440,4028,176979
623,1327,176979
2337,3747,176980
3676,3907,176980
3618,3801,176980
2513,2727,176980
209,1914,176982
1170,3141,176982
1880,2905,176983
3861,4705,176985
1038,1246,176985
877,2029,176985
247,2817,176986
3292,3918,176986
696,2509,176987
2734,4881,176987
1965,2081,176988
776,2459,176989
548,2185,176991
520,2704,176993
1177,3999,176993
157,2468,176995
487,3715,176995
637,4090,176995
1170,1805,176997
2829,4413,177000
322,1122,177001
3807,4207,177001
1593,4654,177001
1017,1139,177002
1225,4295,177002
1978,4168,177002
980,1810,177003
2833,3199,177004
178,874,177006
266,578,177008
826,3494,177010
424,3000,177011
783,1109,177011
1945,2179,177011
3070,3110,177011
740,3800,177013
2597,3621,177015
4147,4943,177018
3717,4923,177022
3211,3247,177024
55,1644,177024
332,4602,177025
2612,2767,177026
776,2405,177028
1,3392,177029
523,1004,177029
1780,4726,177031
1072,4367,177031
1360,3403,177033
115,431,177034
2042,3845,177035
787,4262,177036
299,1224,177038
2182,3993,177040
160,4809,177041
2007,2448,177042
3069,3840,177042
3418,4909,177043
487,2845,177043
368,4429,177043
1722,3231,177043
813,4846,177043
1931,2884,177044
3609,4420,177044
3466,4817,177044
3985,4740,177045
1505,3288,177046
2191,2593,177046
1267,4747,177047
949,1582,177048
809,3126,177050
160,1672,177052
4300,4923,177052
2851,4783,177054
1669,2538,177054
1477,2671,177055
1122,2785,177056
4805,4915,177057
646,1013,177057
4181,4938,177058
577,1632,177058
2954,4493,177058
3264,4695,177058
479,2032,177058
2066,2379,177059
1751,2724,177062
990,1214,177062
301,2757,177064
1907,3676,177066
1690,3649,177066
1388,2655,177068
1561,4822,177068
505,2408,177072
2190,4345,177072
3402,4885,177072
4794,4842,177073
2372,4842,177075
1479,3696,177076
1471,1867,177076
887,4960,177076
472,4829,177076
299,1461,177077
4648,4969,177078
875,4760,177079
827,4541,177080
2207,2993,177081
1440,4109,177083
1059,2820,177084
935,1377,177084
3341,4693,177084
1126,3068,177084
2467,3548,177084
391,808,177085
1715,2415,177087
1145,2935,177089
39,2687,177092
3810,4393,177093
247,1209,177093
502,1854,177093
532,1402,177093
190,3774,177093
797,1554,177095
693,1294,177095
1741,4963,177095
914,4653,177096
2617,2835,177096
960,3940,177096
1379,2452,177098
1797,4386,177099
4510,5051,177101
1639,3024,177101
913,4963,177104
1647,4510,177105
3653,4188,177108
3283,5029,177109
3821,4362,177109
501,3648,177109
1867,4496,177112
383,3597,177112
2455,2938,177112
15,998,177112
172,1931,177113
160,816,177113
2775,3946,177115
791,4849,177115
1931,4982,177116
13,3303,177117
811,3888,177117
847,2825,177117
584,2689,177120
517,4496,177121
655,3238,177122
2217,3743,177123
477,1603,177123
2330,4793,177123
1314,1603,177124
1035,4135,177126
2669,3367,177127
2804,2944,177129
517,1471,177130
2435,4861,177131
187,4235,177133
2115,2726,177134
1024,4186,177135
316,984,177136
2335,3075,177137
118,4455,177138
985,1072,177138
4091,4416,177139
3541,4075,177140
1855,4458,177142
852,4660,177143
750,4963,177145
1341,4694,177146
1718,2735,177146
869,1312,177147
3713,4759,177148
1159,2281,177150
3026,3726,177150
1779,3880,177152
307,3028,177153
2349,2469,177153
1635,2067,177153
2215,4842,177153
479,1803,177154
2335,4517,177156
72,3828,177156
2326,3871,177158
890,2779,177158
2390,4548,177159
2312,2708,177160
512,4790,177161
2274,5025,177162
2908,3461,177163
2444,4822,177165
879,3543,177166
1171,2667,177167
1034,4217,177169
3051,3722,177170
316,3734,177170
2545,3963,177172
3212,3809,177176
470,4432,177178
1295,3562,177181
152,4505,177182
1547,4186,177185
1779,1780,177185
684,2311,177188
70,2717,177190
2556,3473,177191
1068,5042,177193
1718,4667,177194
1804,3585,177195
2555,3473,177196
786,4174,177197
848,2796,177200
809,3429,177202
1384,1694,177202
1179,2405,177203
1488,2786,177207
663,2678,177209
275,1398,177212
980,1011,177212
326,3622,177213
38,4216,177213
2815,3679,177214
238,3331,177214
3908,3972,177216
2709,2832,177219
3440,4829,177221
1618,3271,177221
483,3694,177222
129,324,177224
839,2015,177225
409,4655,177226
606,1804,177227
2929,2931,177228
247,4983,177230
1861,4429,177232
670,4132,177233
1227,1987,177233
1894,3692,177233
1013,1151,177234
536,3304,177234
1329,4257,177234
45,1771,177236
146,4971,177237
2771,5055,177240
455,3516,177240
1382,4798,177242
2732,4028,177243
12,3831,177244
549,3203,177244
12,3832,177245
749,4796,177246
1966,4952,177246
2501,3192,177247
1273,5033,177248
841,4683,177248
3946,4648,177248
1532,4579,177250
1447,2165,177251
247,423,177251
272,4055,177252
79,621,177252
1773,3287,177254
1395,3331,177255
2983,4382,177258
3120,4015,177258
575,1848,177262
3209,4073,177264
1013,3424,177264
837,2109,177265
420,1448,177266
534,4949,177267
2769,3647,177270
1687,3481,177270
764,3986,177270
1215,2370,177270
731,3420,177270
777,1345,177270
2547,4777,177271
2115,3282,177273
667,1838,177275
808,3965,177276
2465,4551,177277
4283,4460,177277
4474,4524,177277
804,1877,177277
2044,4525,177278
143,1809,177281
3756,4538,177282
1830,2930,177284
672,4825,177284
3033,3782,177284
327,2444,177285
1122,4824,177287
3463,4257,177288
1887,1990,177289
725,4526,177290
2494,2698,177291
2203,4831,177291
2031,2695,177291
2016,4415,177292
3608,4801,177293
2539,2879,177294
2741,2893,177295
4377,4519,177297
397,3753,177297
1371,1465,177298
29,2029,177300
812,4639,177302
1367,3982,177302
2809,3272,177302
2844,4807,177304
198,4818,177305
1250,4292,177306
1284,2070,177306
562,2245,177307
2893,4837,177307
3560,5053,177311
1547,4152,177311
337,1861,177312
2326,4495,177313
2701,4320,177313
3985,3986,177313
4669,4990,177313
1209,4777,177315
871,2747,177316
2137,4126,177316
2588,5005,177317
499,1642,177317
1700,4701,177317
170,4944,177317
667,2405,177318
122,247,177319
1220,2374,177322
1661,2451,177323
1732,3965,177324
3430,3539,177325
13,1268,177327
3065,3698,177332
1763,4853,177333
1827,2556,177334
77,2733,177336
636,999,177337
1827,2555,177341
2987,4762,177343
826,2777,177344
1137,2545,177346
4254,4428,177346
2494,4939,177347
1531,4156,177349
3672,4014,177351
2080,4510,177354
2801,2902,177355
537,3136,177357
406,4777,177357
2498,4510,177358
3070,3525,177359
2701,3555,177360
3051,3970,177360
50,4420,177361
1024,4152,177363
59,4086,177366
1542,3629,177366
130,4025,177366
1556,1984,177372
3873,4138,177374
2070,2164,177376
1078,2341,177376
853,2341,177376
1941,4153,177376
1769,2882,177376
1284,4715,177377
3900,4525,177378
2247,3759,177378
1258,2393,177379
1087,1194,177380
1696,2749,177381
1343,3077,177381
479,1932,177381
1593,1729,177382
183,4019,177383
2819,4564,177385
2160,2225,177387
628,4747,177388
23,2688,177389
340,733,177390
2163,4299,177391
