st_TM_SNT1,st_TM_SNT2,st_TM_SNT3,st_TM_SNT4,st_TM_SNT5,st_TM_SNT6,st_TM_SNT7,st_TM_SNT8,st_TM_SNT9,st_TM_SNT10,st_TM_SNT11,st_TM_SNT12
2152,0,0,0,0,0,0,0,0,0,0,0
2153,2474,0,0,0,0,0,0,0,0,0,0
2154,0,0,0,0,0,0,0,0,0,0,0
2155,4744,3655,4959,1430,0,0,0,0,0,0,0
2156,2431,3338,1322,0,0,0,0,0,0,0,0
2157,1385,522,0,0,0,0,0,0,0,0,0
2158,0,0,0,0,0,0,0,0,0,0,0
2159,0,0,0,0,0,0,0,0,0,0,0
2160,2572,3713,4011,0,0,0,0,0,0,0,0
2161,1673,0,0,0,0,0,0,0,0,0,0
2162,4105,0,0,0,0,0,0,0,0,0,0
2163,0,0,0,0,0,0,0,0,0,0,0
2164,0,0,0,0,0,0,0,0,0,0,0
2165,1354,0,0,0,0,0,0,0,0,0,0
2166,4766,0,0,0,0,0,0,0,0,0,0
2167,0,0,0,0,0,0,0,0,0,0,0
2168,4259,3051,66,1842,0,0,0,0,0,0,0
2169,0,0,0,0,0,0,0,0,0,0,0
2170,2662,1470,1273,1935,1542,0,0,0,0,0,0
2171,0,0,0,0,0,0,0,0,0,0,0
2172,1059,0,0,0,0,0,0,0,0,0,0
2173,4274,3405,2699,4148,335,1230,0,0,0,0,0
2174,0,0,0,0,0,0,0,0,0,0,0
2175,0,0,0,0,0,0,0,0,0,0,0
2176,0,0,0,0,0,0,0,0,0,0,0
2177,2637,1721,0,0,0,0,0,0,0,0,0
2178,4737,4236,73,0,0,0,0,0,0,0,0
2179,4580,1277,0,0,0,0,0,0,0,0,0
2180,1112,0,0,0,0,0,0,0,0,0,0
2181,0,0,0,0,0,0,0,0,0,0,0
2182,0,0,0,0,0,0,0,0,0,0,0
2183,0,0,0,0,0,0,0,0,0,0,0
2184,3795,0,0,0,0,0,0,0,0,0,0
2185,159,485,0,0,0,0,0,0,0,0,0
2186,3796,2355,0,0,0,0,0,0,0,0,0
2187,0,0,0,0,0,0,0,0,0,0,0
2188,3664,3117,1117,888,344,0,0,0,0,0,0
2189,0,0,0,0,0,0,0,0,0,0,0
2190,0,0,0,0,0,0,0,0,0,0,0
2191,0,0,0,0,0,0,0,0,0,0,0
2192,3668,3275,0,0,0,0,0,0,0,0,0
2193,1138,0,0,0,0,0,0,0,0,0,0
2194,3283,91,0,0,0,0,0,0,0,0,0
2195,4488,0,0,0,0,0,0,0,0,0,0
2196,0,0,0,0,0,0,0,0,0,0,0
2197,1931,0,0,0,0,0,0,0,0,0,0
2198,0,0,0,0,0,0,0,0,0,0,0
2199,0,0,0,0,0,0,0,0,0,0,0
2200,2728,3544,0,0,0,0,0,0,0,0,0
2201,0,0,0,0,0,0,0,0,0,0,0
2202,0,0,0,0,0,0,0,0,0,0,0
2203,3441,4445,0,0,0,0,0,0,0,0,0
2204,0,0,0,0,0,0,0,0,0,0,0
2205,3589,0,0,0,0,0,0,0,0,0,0
2206,594,1889,0,0,0,0,0,0,0,0,0
2207,1913,1682,1622,0,0,0,0,0,0,0,0
2208,454,1188,0,0,0,0,0,0,0,0,0
2209,2763,0,0,0,0,0,0,0,0,0,0
2210,789,1829,1425,0,0,0,0,0,0,0,0
2211,3557,0,0,0,0,0,0,0,0,0,0
2212,0,0,0,0,0,0,0,0,0,0,0
2213,4413,0,0,0,0,0,0,0,0,0,0
2214,4044,0,0,0,0,0,0,0,0,0,0
2215,4189,0,0,0,0,0,0,0,0,0,0
2216,4046,5057,2286,1998,1876,0,0,0,0,0,0
2217,4416,243,627,0,0,0,0,0,0,0,0
2218,1587,896,0,0,0,0,0,0,0,0,0
2219,859,0,0,0,0,0,0,0,0,0,0
2220,2086,0,0,0,0,0,0,0,0,0,0
2221,0,0,0,0,0,0,0,0,0,0,0
2222,0,0,0,0,0,0,0,0,0,0,0
2223,2435,5015,2907,3614,707,632,0,0,0,0,0
2224,3802,0,0,0,0,0,0,0,0,0,0
2225,0,0,0,0,0,0,0,0,0,0,0
2226,0,0,0,0,0,0,0,0,0,0,0
2227,2656,0,0,0,0,0,0,0,0,0,0
2228,1908,0,0,0,0,0,0,0,0,0,0
2229,0,0,0,0,0,0,0,0,0,0,0
2230,1564,0,0,0,0,0,0,0,0,0,0
2231,4573,533,0,0,0,0,0,0,0,0,0
2232,0,0,0,0,0,0,0,0,0,0,0
2233,0,0,0,0,0,0,0,0,0,0,0
2234,4515,0,0,0,0,0,0,0,0,0,0
2235,3745,1856,0,0,0,0,0,0,0,0,0
2236,0,0,0,0,0,0,0,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0,0
2238,0,0,0,0,0,0,0,0,0,0,0
2239,0,0,0,0,0,0,0,0,0,0,0
2240,0,0,0,0,0,0,0,0,0,0,0
2241,0,0,0,0,0,0,0,0,0,0,0
2242,0,0,0,0,0,0,0,0,0,0,0
2243,3206,3712,1401,0,0,0,0,0,0,0,0
2244,0,0,0,0,0,0,0,0,0,0,0
2245,2542,2297,0,0,0,0,0,0,0,0,0
2246,3541,0,0,0,0,0,0,0,0,0,0
2247,4303,0,0,0,0,0,0,0,0,0,0
2248,0,0,0,0,0,0,0,0,0,0,0
2249,4018,1372,0,0,0,0,0,0,0,0,0
2250,868,0,0,0,0,0,0,0,0,0,0
2251,0,0,0,0,0,0,0,0,0,0,0
2252,0,0,0,0,0,0,0,0,0,0,0
2253,2889,0,0,0,0,0,0,0,0,0,0
2254,1362,0,0,0,0,0,0,0,0,0,0
2255,0,0,0,0,0,0,0,0,0,0,0
2256,3406,4728,556,0,0,0,0,0,0,0,0
2257,2611,0,0,0,0,0,0,0,0,0,0
2258,2525,0,0,0,0,0,0,0,0,0,0
2259,0,0,0,0,0,0,0,0,0,0,0
2260,3232,161,0,0,0,0,0,0,0,0,0
2261,5011,3263,244,0,0,0,0,0,0,0,0
2262,4471,0,0,0,0,0,0,0,0,0,0
2263,706,0,0,0,0,0,0,0,0,0,0
2264,4204,0,0,0,0,0,0,0,0,0,0
2265,2808,697,0,0,0,0,0,0,0,0,0
2266,108,0,0,0,0,0,0,0,0,0,0
2267,1950,0,0,0,0,0,0,0,0,0,0
2268,0,0,0,0,0,0,0,0,0,0,0
2269,0,0,0,0,0,0,0,0,0,0,0
2270,3120,4428,5024,1092,851,542,0,0,0,0,0
2271,313,0,0,0,0,0,0,0,0,0,0
2272,799,0,0,0,0,0,0,0,0,0,0
2273,0,0,0,0,0,0,0,0,0,0,0
2274,3464,0,0,0,0,0,0,0,0,0,0
2275,3248,1286,0,0,0,0,0,0,0,0,0
2276,0,0,0,0,0,0,0,0,0,0,0
2277,4217,1887,0,0,0,0,0,0,0,0,0
2278,0,0,0,0,0,0,0,0,0,0,0
2279,0,0,0,0,0,0,0,0,0,0,0
2280,440,0,0,0,0,0,0,0,0,0,0
2281,0,0,0,0,0,0,0,0,0,0,0
2282,0,0,0,0,0,0,0,0,0,0,0
2283,3835,3520,0,0,0,0,0,0,0,0,0
2284,3983,0,0,0,0,0,0,0,0,0,0
2285,0,0,0,0,0,0,0,0,0,0,0
2286,4046,5057,1998,1876,2216,0,0,0,0,0,0
2287,0,0,0,0,0,0,0,0,0,0,0
2288,0,0,0,0,0,0,0,0,0,0,0
2289,2621,0,0,0,0,0,0,0,0,0,0
2290,0,0,0,0,0,0,0,0,0,0,0
2291,1063,0,0,0,0,0,0,0,0,0,0
2292,0,0,0,0,0,0,0,0,0,0,0
2293,0,0,0,0,0,0,0,0,0,0,0
2294,0,0,0,0,0,0,0,0,0,0,0
2295,0,0,0,0,0,0,0,0,0,0,0
2296,0,0,0,0,0,0,0,0,0,0,0
2297,2542,2245,0,0,0,0,0,0,0,0,0
2298,4762,4013,1328,0,0,0,0,0,0,0,0
2299,4923,0,0,0,0,0,0,0,0,0,0
2300,0,0,0,0,0,0,0,0,0,0,0
2301,0,0,0,0,0,0,0,0,0,0,0
2302,1006,333,0,0,0,0,0,0,0,0,0
2303,1209,0,0,0,0,0,0,0,0,0,0
2304,0,0,0,0,0,0,0,0,0,0,0
2305,2967,0,0,0,0,0,0,0,0,0,0
2306,2827,1759,0,0,0,0,0,0,0,0,0
2307,0,0,0,0,0,0,0,0,0,0,0
2308,2968,2014,1234,0,0,0,0,0,0,0,0
2309,0,0,0,0,0,0,0,0,0,0,0
2310,0,0,0,0,0,0,0,0,0,0,0
2311,4640,0,0,0,0,0,0,0,0,0,0
2312,0,0,0,0,0,0,0,0,0,0,0
2313,0,0,0,0,0,0,0,0,0,0,0
2314,3078,0,0,0,0,0,0,0,0,0,0
2315,1399,1764,0,0,0,0,0,0,0,0,0
2316,0,0,0,0,0,0,0,0,0,0,0
2317,427,0,0,0,0,0,0,0,0,0,0
2318,4393,4486,1841,1987,0,0,0,0,0,0,0
2319,1466,0,0,0,0,0,0,0,0,0,0
2320,4354,0,0,0,0,0,0,0,0,0,0
2321,4545,4077,578,0,0,0,0,0,0,0,0
2322,0,0,0,0,0,0,0,0,0,0,0
2323,0,0,0,0,0,0,0,0,0,0,0
2324,0,0,0,0,0,0,0,0,0,0,0
2325,0,0,0,0,0,0,0,0,0,0,0
2326,4824,0,0,0,0,0,0,0,0,0,0
2327,4113,0,0,0,0,0,0,0,0,0,0
2328,0,0,0,0,0,0,0,0,0,0,0
2329,4365,0,0,0,0,0,0,0,0,0,0
2330,3413,790,0,0,0,0,0,0,0,0,0
2331,3485,0,0,0,0,0,0,0,0,0,0
2332,0,0,0,0,0,0,0,0,0,0,0
2333,0,0,0,0,0,0,0,0,0,0,0
2334,3073,2979,1075,0,0,0,0,0,0,0,0
2335,0,0,0,0,0,0,0,0,0,0,0
2336,0,0,0,0,0,0,0,0,0,0,0
2337,4165,0,0,0,0,0,0,0,0,0,0
2338,620,995,1195,0,0,0,0,0,0,0,0
2339,469,0,0,0,0,0,0,0,0,0,0
2340,0,0,0,0,0,0,0,0,0,0,0
2341,3245,900,239,0,0,0,0,0,0,0,0
2342,0,0,0,0,0,0,0,0,0,0,0
2343,0,0,0,0,0,0,0,0,0,0,0
2344,1347,0,0,0,0,0,0,0,0,0,0
2345,3630,0,0,0,0,0,0,0,0,0,0
2346,2097,0,0,0,0,0,0,0,0,0,0
2347,947,0,0,0,0,0,0,0,0,0,0
2348,4225,0,0,0,0,0,0,0,0,0,0
2349,2762,0,0,0,0,0,0,0,0,0,0
2350,0,0,0,0,0,0,0,0,0,0,0
2351,0,0,0,0,0,0,0,0,0,0,0
2352,0,0,0,0,0,0,0,0,0,0,0
2353,2017,608,0,0,0,0,0,0,0,0,0
2354,0,0,0,0,0,0,0,0,0,0,0
2355,3796,2186,0,0,0,0,0,0,0,0,0
2356,3169,4697,1977,1696,1116,1590,36,0,0,0,0
2357,0,0,0,0,0,0,0,0,0,0,0
2358,363,0,0,0,0,0,0,0,0,0,0
2359,208,0,0,0,0,0,0,0,0,0,0
2360,2717,955,0,0,0,0,0,0,0,0,0
2361,0,0,0,0,0,0,0,0,0,0,0
2362,0,0,0,0,0,0,0,0,0,0,0
2363,1329,0,0,0,0,0,0,0,0,0,0
2364,0,0,0,0,0,0,0,0,0,0,0
2365,1582,526,0,0,0,0,0,0,0,0,0
2366,0,0,0,0,0,0,0,0,0,0,0
2367,248,0,0,0,0,0,0,0,0,0,0
2368,2608,0,0,0,0,0,0,0,0,0,0
2369,3591,0,0,0,0,0,0,0,0,0,0
2370,0,0,0,0,0,0,0,0,0,0,0
2371,3890,309,0,0,0,0,0,0,0,0,0
2372,4794,0,0,0,0,0,0,0,0,0,0
2373,0,0,0,0,0,0,0,0,0,0,0
2374,3260,0,0,0,0,0,0,0,0,0,0
2375,4593,0,0,0,0,0,0,0,0,0,0
2376,884,1575,0,0,0,0,0,0,0,0,0
2377,2436,4530,31,1129,0,0,0,0,0,0,0
2378,0,0,0,0,0,0,0,0,0,0,0
2379,1539,0,0,0,0,0,0,0,0,0,0
2380,0,0,0,0,0,0,0,0,0,0,0
2381,3242,2593,1052,1636,0,0,0,0,0,0,0
2382,4388,0,0,0,0,0,0,0,0,0,0
2383,3961,2544,2595,0,0,0,0,0,0,0,0
2384,148,24,0,0,0,0,0,0,0,0,0
2385,809,0,0,0,0,0,0,0,0,0,0
2386,3309,0,0,0,0,0,0,0,0,0,0
2387,0,0,0,0,0,0,0,0,0,0,0
2388,516,0,0,0,0,0,0,0,0,0,0
2389,1751,0,0,0,0,0,0,0,0,0,0
2390,0,0,0,0,0,0,0,0,0,0,0
2391,2884,3868,1272,1209,122,2117,1356,0,0,0,0
2392,0,0,0,0,0,0,0,0,0,0,0
2393,0,0,0,0,0,0,0,0,0,0,0
2394,0,0,0,0,0,0,0,0,0,0,0
2395,0,0,0,0,0,0,0,0,0,0,0
2396,0,0,0,0,0,0,0,0,0,0,0
2397,0,0,0,0,0,0,0,0,0,0,0
2398,764,0,0,0,0,0,0,0,0,0,0
2399,4900,0,0,0,0,0,0,0,0,0,0
2400,1585,0,0,0,0,0,0,0,0,0,0
2401,0,0,0,0,0,0,0,0,0,0,0
2402,4905,2836,0,0,0,0,0,0,0,0,0
2403,639,0,0,0,0,0,0,0,0,0,0
2404,0,0,0,0,0,0,0,0,0,0,0
2405,2511,0,0,0,0,0,0,0,0,0,0
2406,2622,0,0,0,0,0,0,0,0,0,0
2407,0,0,0,0,0,0,0,0,0,0,0
2408,0,0,0,0,0,0,0,0,0,0,0
2409,2411,850,0,0,0,0,0,0,0,0,0
2410,0,0,0,0,0,0,0,0,0,0,0
2411,2409,850,0,0,0,0,0,0,0,0,0
2412,3581,0,0,0,0,0,0,0,0,0,0
2413,4480,0,0,0,0,0,0,0,0,0,0
2414,0,0,0,0,0,0,0,0,0,0,0
2415,1769,0,0,0,0,0,0,0,0,0,0
2416,0,0,0,0,0,0,0,0,0,0,0
2417,0,0,0,0,0,0,0,0,0,0,0
2418,0,0,0,0,0,0,0,0,0,0,0
2419,0,0,0,0,0,0,0,0,0,0,0
2420,0,0,0,0,0,0,0,0,0,0,0
2421,949,0,0,0,0,0,0,0,0,0,0
2422,0,0,0,0,0,0,0,0,0,0,0
2423,2795,4947,434,0,0,0,0,0,0,0,0
2424,2928,197,0,0,0,0,0,0,0,0,0
2425,3226,1191,0,0,0,0,0,0,0,0,0
2426,2583,0,0,0,0,0,0,0,0,0,0
2427,0,0,0,0,0,0,0,0,0,0,0
2428,4047,4642,622,0,0,0,0,0,0,0,0
2429,3159,3067,0,0,0,0,0,0,0,0,0
2430,0,0,0,0,0,0,0,0,0,0,0
2431,3338,2156,1322,0,0,0,0,0,0,0,0
2432,0,0,0,0,0,0,0,0,0,0,0
2433,1127,0,0,0,0,0,0,0,0,0,0
2434,0,0,0,0,0,0,0,0,0,0,0
2435,5015,4526,2842,3344,632,2223,1461,0,0,0,0
2436,4530,1129,31,2377,0,0,0,0,0,0,0
2437,0,0,0,0,0,0,0,0,0,0,0
2438,779,1389,0,0,0,0,0,0,0,0,0
2439,5024,88,0,0,0,0,0,0,0,0,0
2440,3619,1031,0,0,0,0,0,0,0,0,0
2441,4712,3209,1638,0,0,0,0,0,0,0,0
2442,321,0,0,0,0,0,0,0,0,0,0
2443,0,0,0,0,0,0,0,0,0,0,0
2444,0,0,0,0,0,0,0,0,0,0,0
2445,4439,559,0,0,0,0,0,0,0,0,0
2446,2922,0,0,0,0,0,0,0,0,0,0
2447,1184,0,0,0,0,0,0,0,0,0,0
2448,4785,1779,0,0,0,0,0,0,0,0,0
2449,1203,0,0,0,0,0,0,0,0,0,0
2450,3821,1023,0,0,0,0,0,0,0,0,0
2451,0,0,0,0,0,0,0,0,0,0,0
2452,1336,0,0,0,0,0,0,0,0,0,0
2453,0,0,0,0,0,0,0,0,0,0,0
2454,2475,4895,0,0,0,0,0,0,0,0,0
2455,1811,0,0,0,0,0,0,0,0,0,0
2456,0,0,0,0,0,0,0,0,0,0,0
2457,0,0,0,0,0,0,0,0,0,0,0
2458,0,0,0,0,0,0,0,0,0,0,0
2459,0,0,0,0,0,0,0,0,0,0,0
2460,3900,1766,0,0,0,0,0,0,0,0,0
2461,0,0,0,0,0,0,0,0,0,0,0
2462,957,0,0,0,0,0,0,0,0,0,0
2463,0,0,0,0,0,0,0,0,0,0,0
2464,0,0,0,0,0,0,0,0,0,0,0
2465,0,0,0,0,0,0,0,0,0,0,0
2466,2631,2119,0,0,0,0,0,0,0,0,0
2467,4670,0,0,0,0,0,0,0,0,0,0
2468,1563,0,0,0,0,0,0,0,0,0,0
2469,0,0,0,0,0,0,0,0,0,0,0
2470,196,1891,0,0,0,0,0,0,0,0,0
2471,4451,1190,0,0,0,0,0,0,0,0,0
2472,0,0,0,0,0,0,0,0,0,0,0
2473,5050,0,0,0,0,0,0,0,0,0,0
2474,2153,0,0,0,0,0,0,0,0,0,0
2475,3833,4895,2454,0,0,0,0,0,0,0,0
2476,3935,925,0,0,0,0,0,0,0,0,0
2477,597,0,0,0,0,0,0,0,0,0,0
2478,0,0,0,0,0,0,0,0,0,0,0
2479,0,0,0,0,0,0,0,0,0,0,0
2480,0,0,0,0,0,0,0,0,0,0,0
2481,1699,0,0,0,0,0,0,0,0,0,0
2482,5017,1592,954,1700,0,0,0,0,0,0,0
2483,0,0,0,0,0,0,0,0,0,0,0
2484,3017,0,0,0,0,0,0,0,0,0,0
2485,3957,160,0,0,0,0,0,0,0,0,0
2486,4811,4920,1767,0,0,0,0,0,0,0,0
2487,0,0,0,0,0,0,0,0,0,0,0
2488,4304,2515,966,0,0,0,0,0,0,0,0
2489,0,0,0,0,0,0,0,0,0,0,0
2490,4025,2785,4441,130,27,0,0,0,0,0,0
2491,1036,517,1867,0,0,0,0,0,0,0,0
2492,3320,4359,1720,0,0,0,0,0,0,0,0
2493,279,0,0,0,0,0,0,0,0,0,0
2494,213,1021,0,0,0,0,0,0,0,0,0
2495,2668,4361,2577,1069,1100,0,0,0,0,0,0
2496,4792,0,0,0,0,0,0,0,0,0,0
2497,0,0,0,0,0,0,0,0,0,0,0
2498,5051,1647,2080,0,0,0,0,0,0,0,0
2499,0,0,0,0,0,0,0,0,0,0,0
2500,1456,0,0,0,0,0,0,0,0,0,0
2501,4574,528,703,0,0,0,0,0,0,0,0
2502,1514,905,1567,0,0,0,0,0,0,0,0
2503,0,0,0,0,0,0,0,0,0,0,0
2504,3746,628,0,0,0,0,0,0,0,0,0
2505,0,0,0,0,0,0,0,0,0,0,0
2506,234,0,0,0,0,0,0,0,0,0,0
2507,4197,0,0,0,0,0,0,0,0,0,0
2508,0,0,0,0,0,0,0,0,0,0,0
2509,3847,0,0,0,0,0,0,0,0,0,0
2510,0,0,0,0,0,0,0,0,0,0,0
2511,2405,0,0,0,0,0,0,0,0,0,0
2512,0,0,0,0,0,0,0,0,0,0,0
2513,4434,29,0,0,0,0,0,0,0,0,0
2514,3130,0,0,0,0,0,0,0,0,0,0
2515,2488,966,0,0,0,0,0,0,0,0,0
2516,4493,0,0,0,0,0,0,0,0,0,0
2517,5037,0,0,0,0,0,0,0,0,0,0
2518,554,838,0,0,0,0,0,0,0,0,0
2519,2121,0,0,0,0,0,0,0,0,0,0
2520,0,0,0,0,0,0,0,0,0,0,0
2521,120,0,0,0,0,0,0,0,0,0,0
2522,474,0,0,0,0,0,0,0,0,0,0
2523,1292,0,0,0,0,0,0,0,0,0,0
2524,0,0,0,0,0,0,0,0,0,0,0
2525,2258,0,0,0,0,0,0,0,0,0,0
2526,5053,0,0,0,0,0,0,0,0,0,0
2527,3649,4953,4043,3000,0,0,0,0,0,0,0
2528,1513,0,0,0,0,0,0,0,0,0,0
2529,3563,0,0,0,0,0,0,0,0,0,0
2530,0,0,0,0,0,0,0,0,0,0,0
2531,0,0,0,0,0,0,0,0,0,0,0
2532,1971,1692,960,0,0,0,0,0,0,0,0
2533,0,0,0,0,0,0,0,0,0,0,0
2534,0,0,0,0,0,0,0,0,0,0,0
2535,0,0,0,0,0,0,0,0,0,0,0
2536,1029,0,0,0,0,0,0,0,0,0,0
2537,2002,0,0,0,0,0,0,0,0,0,0
2538,3530,0,0,0,0,0,0,0,0,0,0
2539,1795,1880,0,0,0,0,0,0,0,0,0
2540,4527,1117,1064,1651,0,0,0,0,0,0,0
2541,0,0,0,0,0,0,0,0,0,0,0
2542,2245,2297,0,0,0,0,0,0,0,0,0
2543,3276,0,0,0,0,0,0,0,0,0,0
2544,3961,2595,2383,0,0,0,0,0,0,0,0
2545,0,0,0,0,0,0,0,0,0,0,0
2546,0,0,0,0,0,0,0,0,0,0,0
2547,4609,2817,4983,406,975,1774,1182,0,0,0,0
2548,0,0,0,0,0,0,0,0,0,0,0
2549,2958,0,0,0,0,0,0,0,0,0,0
2550,0,0,0,0,0,0,0,0,0,0,0
2551,3683,0,0,0,0,0,0,0,0,0,0
2552,3404,0,0,0,0,0,0,0,0,0,0
2553,0,0,0,0,0,0,0,0,0,0,0
2554,2079,0,0,0,0,0,0,0,0,0,0
2555,2556,0,0,0,0,0,0,0,0,0,0
2556,2555,0,0,0,0,0,0,0,0,0,0
2557,0,0,0,0,0,0,0,0,0,0,0
2558,0,0,0,0,0,0,0,0,0,0,0
2559,1047,922,0,0,0,0,0,0,0,0,0
2560,4949,650,0,0,0,0,0,0,0,0,0
2561,2580,271,0,0,0,0,0,0,0,0,0
2562,495,0,0,0,0,0,0,0,0,0,0
2563,0,0,0,0,0,0,0,0,0,0,0
2564,0,0,0,0,0,0,0,0,0,0,0
2565,0,0,0,0,0,0,0,0,0,0,0
2566,0,0,0,0,0,0,0,0,0,0,0
2567,2644,0,0,0,0,0,0,0,0,0,0
2568,0,0,0,0,0,0,0,0,0,0,0
2569,3261,0,0,0,0,0,0,0,0,0,0
2570,3902,777,1616,0,0,0,0,0,0,0,0
2571,4976,0,0,0,0,0,0,0,0,0,0
2572,4174,3713,4011,2160,0,0,0,0,0,0,0
2573,4352,4429,3863,3864,1768,337,1346,0,0,0,0
2574,0,0,0,0,0,0,0,0,0,0,0
2575,3357,0,0,0,0,0,0,0,0,0,0
2576,0,0,0,0,0,0,0,0,0,0,0
2577,2668,4361,1100,2495,0,0,0,0,0,0,0
2578,0,0,0,0,0,0,0,0,0,0,0
2579,999,0,0,0,0,0,0,0,0,0,0
2580,271,2561,0,0,0,0,0,0,0,0,0
2581,4511,0,0,0,0,0,0,0,0,0,0
2582,1110,0,0,0,0,0,0,0,0,0,0
2583,4325,2426,0,0,0,0,0,0,0,0,0
2584,3650,0,0,0,0,0,0,0,0,0,0
2585,0,0,0,0,0,0,0,0,0,0,0
2586,0,0,0,0,0,0,0,0,0,0,0
2587,0,0,0,0,0,0,0,0,0,0,0
2588,0,0,0,0,0,0,0,0,0,0,0
2589,0,0,0,0,0,0,0,0,0,0,0
2590,74,0,0,0,0,0,0,0,0,0,0
2591,0,0,0,0,0,0,0,0,0,0,0
2592,0,0,0,0,0,0,0,0,0,0,0
2593,1052,1636,2381,0,0,0,0,0,0,0,0
2594,3802,0,0,0,0,0,0,0,0,0,0
2595,3961,2383,2544,0,0,0,0,0,0,0,0
2596,3963,0,0,0,0,0,0,0,0,0,0
2597,0,0,0,0,0,0,0,0,0,0,0
2598,0,0,0,0,0,0,0,0,0,0,0
2599,0,0,0,0,0,0,0,0,0,0,0
2600,3623,1750,0,0,0,0,0,0,0,0,0
2601,0,0,0,0,0,0,0,0,0,0,0
2602,3056,0,0,0,0,0,0,0,0,0,0
2603,0,0,0,0,0,0,0,0,0,0,0
2604,1543,0,0,0,0,0,0,0,0,0,0
2605,0,0,0,0,0,0,0,0,0,0,0
2606,0,0,0,0,0,0,0,0,0,0,0
2607,4036,0,0,0,0,0,0,0,0,0,0
2608,2368,0,0,0,0,0,0,0,0,0,0
2609,4408,3734,984,0,0,0,0,0,0,0,0
2610,0,0,0,0,0,0,0,0,0,0,0
2611,1494,2257,0,0,0,0,0,0,0,0,0
2612,0,0,0,0,0,0,0,0,0,0,0
2613,0,0,0,0,0,0,0,0,0,0,0
2614,0,0,0,0,0,0,0,0,0,0,0
2615,4375,0,0,0,0,0,0,0,0,0,0
2616,3383,0,0,0,0,0,0,0,0,0,0
2617,0,0,0,0,0,0,0,0,0,0,0
2618,4645,0,0,0,0,0,0,0,0,0,0
2619,4750,0,0,0,0,0,0,0,0,0,0
2620,0,0,0,0,0,0,0,0,0,0,0
2621,3201,2289,0,0,0,0,0,0,0,0,0
2622,2406,0,0,0,0,0,0,0,0,0,0
2623,3581,0,0,0,0,0,0,0,0,0,0
2624,0,0,0,0,0,0,0,0,0,0,0
2625,611,0,0,0,0,0,0,0,0,0,0
2626,4712,2779,0,0,0,0,0,0,0,0,0
2627,0,0,0,0,0,0,0,0,0,0,0
2628,189,0,0,0,0,0,0,0,0,0,0
2629,0,0,0,0,0,0,0,0,0,0,0
2630,3626,1487,0,0,0,0,0,0,0,0,0
2631,2466,0,0,0,0,0,0,0,0,0,0
2632,2886,2960,78,0,0,0,0,0,0,0,0
2633,0,0,0,0,0,0,0,0,0,0,0
2634,0,0,0,0,0,0,0,0,0,0,0
2635,0,0,0,0,0,0,0,0,0,0,0
2636,3555,1039,0,0,0,0,0,0,0,0,0
2637,1721,2177,0,0,0,0,0,0,0,0,0
2638,1760,545,0,0,0,0,0,0,0,0,0
2639,4896,1218,0,0,0,0,0,0,0,0,0
2640,0,0,0,0,0,0,0,0,0,0,0
2641,0,0,0,0,0,0,0,0,0,0,0
2642,0,0,0,0,0,0,0,0,0,0,0
2643,3005,0,0,0,0,0,0,0,0,0,0
2644,2567,0,0,0,0,0,0,0,0,0,0
2645,883,1281,0,0,0,0,0,0,0,0,0
2646,515,0,0,0,0,0,0,0,0,0,0
2647,0,0,0,0,0,0,0,0,0,0,0
2648,3574,4098,573,0,0,0,0,0,0,0,0
2649,0,0,0,0,0,0,0,0,0,0,0
2650,825,541,0,0,0,0,0,0,0,0,0
2651,3750,3951,0,0,0,0,0,0,0,0,0
2652,4127,0,0,0,0,0,0,0,0,0,0
2653,0,0,0,0,0,0,0,0,0,0,0
2654,3304,0,0,0,0,0,0,0,0,0,0
2655,3853,108,1949,0,0,0,0,0,0,0,0
2656,2227,0,0,0,0,0,0,0,0,0,0
2657,680,0,0,0,0,0,0,0,0,0,0
2658,4769,3466,2114,0,0,0,0,0,0,0,0
2659,0,0,0,0,0,0,0,0,0,0,0
2660,0,0,0,0,0,0,0,0,0,0,0
2661,3056,0,0,0,0,0,0,0,0,0,0
2662,2786,2170,0,0,0,0,0,0,0,0,0
2663,0,0,0,0,0,0,0,0,0,0,0
2664,3403,3880,920,919,1780,0,0,0,0,0,0
2665,1068,968,0,0,0,0,0,0,0,0,0
2666,1187,0,0,0,0,0,0,0,0,0,0
2667,3186,0,0,0,0,0,0,0,0,0,0
2668,4361,1563,2577,152,1100,2495,0,0,0,0,0
2669,0,0,0,0,0,0,0,0,0,0,0
2670,2820,0,0,0,0,0,0,0,0,0,0
2671,4566,0,0,0,0,0,0,0,0,0,0
2672,0,0,0,0,0,0,0,0,0,0,0
2673,1871,2081,0,0,0,0,0,0,0,0,0
2674,1663,0,0,0,0,0,0,0,0,0,0
2675,0,0,0,0,0,0,0,0,0,0,0
2676,0,0,0,0,0,0,0,0,0,0,0
2677,0,0,0,0,0,0,0,0,0,0,0
2678,0,0,0,0,0,0,0,0,0,0,0
2679,0,0,0,0,0,0,0,0,0,0,0
2680,0,0,0,0,0,0,0,0,0,0,0
2681,3898,2711,719,459,362,1726,146,619,339,0,0
2682,0,0,0,0,0,0,0,0,0,0,0
2683,2138,241,0,0,0,0,0,0,0,0,0
2684,0,0,0,0,0,0,0,0,0,0,0
2685,0,0,0,0,0,0,0,0,0,0,0
2686,0,0,0,0,0,0,0,0,0,0,0
2687,3349,3175,181,427,0,0,0,0,0,0,0
