StarID,RA,Dec,Mag
57018,16.16461312,-33.54569572,5.5
70254,19.72858823,25.77187257,5.5
24728,7.05419704,-59.17813539,5.5
39067,10.77346864,18.89162177,5.5
17312,5.24557009,5.15612934,5.5
16916,5.13517285,24.26518765,5.5
78896,21.98830005,-38.3950933,5.5
58354,16.57204705,-70.98806509,5.5
58428,16.59576971,-65.49532908,5.5
48946,13.76564741,-12.42654721,5.5
76977,21.45046159,-42.54796563,5.5
25942,7.33929377,-52.3118825,5.5
48439,13.61973731,71.2422665,5.5
16223,4.94005256,-5.17135066,5.5
71587,20.06897411,7.27793427,5.51
66773,18.85972262,52.97452091,5.51
3744,1.13953998,5.6502213,5.51
66835,18.87422387,-46.59511945,5.51
68234,19.22097662,-12.28250973,5.51
71216,19.97721077,30.98367174,5.51
80716,22.49943013,4.43205725,5.51
49000,13.78329856,38.54274988,5.51
67301,18.98994514,-12.84046242,5.51
54217,15.33573276,29.61631109,5.51
76467,21.32102554,58.62350994,5.51
38732,10.66985098,-65.10024026,5.51
38872,10.71720743,26.32569732,5.51
52964,14.95922674,-0.16754803,5.51
72041,20.17597912,26.90413736,5.51
10678,3.26593279,-77.38860498,5.51
75151,20.973878600000003,10.8393695,5.51
40004,11.05414672,-11.30320923,5.51
35045,9.63373172,-43.19086905,5.51
70385,19.76700442,-31.90853854,5.51
16284,4.95620761,17.1537068,5.51
62861,17.83968665,29.32202669,5.51
61037,17.33920748,46.24068047,5.51
77962,21.71846745,41.15499969,5.51
21526,6.30381437,-19.96699189,5.51
14687,4.47035983,83.80776284,5.51
82403,22.99326742,-29.46232352,5.51
1971,0.59475968,-48.00066027,5.51
59320,16.85692741,1.21598136,5.51
2565,0.78372955,11.97393464,5.51
13581,4.15275015,19.60929366,5.51
4709,1.44765455,-13.05653391,5.51
9906,3.03761036,-71.90249547,5.51
30514,8.4546632,-70.09359517,5.51
67392,19.0120742,55.65831944,5.51
7413,2.28305263,-6.4218563,5.51
51437,14.50240559,-45.32128792,5.51
43595,12.14849946,-41.23158452,5.51
72131,20.19665933,26.80901561,5.51
29610,8.22617405,-50.19606698,5.52
53998,15.27306463,-22.39942083,5.52
40225,11.11511968,1.95573365,5.52
9338,2.85821331,15.08212726,5.52
30271,8.39681365,53.21995142,5.52
18111,5.46266829,15.87410386,5.52
80546,22.45147536,65.13227452,5.52
74703,20.85021199,-37.91328991,5.52
53256,15.05168988,35.20577288,5.52
44257,12.33881113,26.6197509,5.52
79584,22.17747284,70.1325139,5.52
64951,18.3913392,-36.23800004,5.52
78390,21.84645156,-69.62940458,5.52
38115,10.49505784,84.25210531,5.52
20060,5.93915078,-31.38245487,5.52
37408,10.30211127,-28.99202661,5.52
61442,17.44697978,20.08093784,5.52
53169,15.02216942,-2.75487208,5.52
30473,8.44500192,-12.53453988,5.52
13539,4.14347081,38.04022796,5.52
17387,5.26781645,11.34136954,5.52
63966,18.13011216,-17.15430069,5.52
12420,3.79889527,-30.16732063,5.52
28891,8.04577469,-41.30986539,5.52
78498,21.8749878,28.79369216,5.52
29051,8.08436296,-53.1079136,5.52
68506,19.28672777,-66.66103756,5.52
5584,1.7080974999999998,-53.7405747,5.52
22840,6.60981395,-5.21110831,5.52
37766,10.40239288,33.71853542,5.52
16137,4.91753938,55.25912955,5.52
48196,13.54769124,-15.36301232,5.52
81614,22.76133542,-46.54729992,5.52
57553,16.32574508,-30.90676896,5.53
18742,5.61769711,17.0404091,5.53
59729,16.97165247,-50.64109176,5.53
55850,15.81578184,-3.81852811,5.53
12017,3.67731475,-5.21069726,5.53
36373,10.0121957,-82.21474569,5.53
64122,18.16827928,-30.72859747,5.53
10769,3.29568586,-62.57689893,5.53
62404,17.71419225,-36.94550742,5.53
83919,23.44348452,-52.721919,5.53
15487,4.71776299,-70.93111187,5.53
82717,23.08115234,-68.82037973,5.53
50477,14.22122796,-53.66565135,5.53
50618,14.25669806,-18.20066197,5.53
29417,8.17777126,-13.79934746,5.53
46741,13.10627337,22.61629063,5.53
50527,14.23481438,12.95957667,5.53
80338,22.39188495,-24.76265507,5.53
56485,16.01323375,-8.41132413,5.53
74060,20.68403891,32.30731586,5.53
6064,1.86647427,55.14740479,5.53
60821,17.28436509,-32.66270528,5.53
22106,6.44051768,56.2850437,5.53
78207,21.79036317,60.69269363,5.53
42875,11.92792432,15.64680922,5.53
8468,2.60001891,-7.83145306,5.53
14632,4.45484658,22.99636881,5.53
54936,15.54867436,-16.85280725,5.53
77,0.02225348,-50.33739907,5.53
67791,19.110467800000002,28.6283896,5.53
49380,13.89245005,-35.66419416,5.53
68657,19.32759598,12.37463918,5.53
82136,22.912668,-16.27174207,5.53
14705,4.47558591,1.38087416,5.53
58454,16.60317578,52.89997858,5.53
57884,16.42337938,37.39407872,5.53
15545,4.7355415999999995,-18.66654311,5.53
18328,5.51878434,-20.86355455,5.53
79780,22.23032751,45.44060328,5.53
77215,21.51647046,60.45944015,5.53
75492,21.06797567,-5.82304908,5.53
71142,19.96262183,16.78911537,5.54
61918,17.57954144,-11.24200693,5.54
43166,12.01232423,-10.44483921,5.54
42106,11.68884887,-43.09567719,5.54
25609,7.26392034,47.24041621,5.54
23652,6.80339787,55.70444959,5.54
75206,20.99037016,59.43855678,5.54
20967,6.16956109,-40.35396993,5.54
21440,6.283675,-37.7376495,5.54
20383,6.0211928,-33.91177131,5.54
33454,9.21545133,-59.41396656,5.54
74986,20.92737588,12.56850687,5.54
62348,17.69962173,15.95217942,5.54
44281,12.34745283,57.86428953,5.54
83475,23.30271836,-40.82406346,5.54
70771,19.86710947,24.99217156,5.54
588,0.1672735,11.14580908,5.54
54273,15.352122400000003,-5.82482695,5.54
60566,17.20904427,62.87422062,5.54
26309,7.42727457,-79.09420265,5.54
78735,21.94899688,12.07652564,5.54
56281,15.95406796,14.41426805,5.54
5261,1.6183226000000002,12.14151058,5.54
17798,5.38064569,41.02925326,5.54
55799,15.79808206,-65.44218988,5.54
19676,5.84136209,14.30569894,5.54
41497,11.50807802,18.40973855,5.54
7988,2.4577188999999997,31.80134872,5.55
59090,16.78879558,-58.34139234,5.55
17516,5.304356299999999,42.79218517,5.55
61123,17.36211468,39.97480822,5.55
1870,0.56140586,-29.55820696,5.55
38670,10.65159562,53.66849306,5.55
32119,8.85956659,-7.17721266,5.55
41164,11.40310473,-72.25660192,5.55
79135,22.05456423,-6.52242698,5.55
11026,3.36996958,27.60757659,5.55
52027,14.69544875,11.66093526,5.55
14207,4.33653117,50.92095135,5.55
75632,21.10708261,-41.38593603,5.55
57903,16.42875787,78.96360053,5.55
84386,23.57709743,40.23655244,5.55
21695,6.34339979,-34.14419295,5.55
27464,7.7008942,14.20852972,5.55
74767,20.86908142,-5.50704421,5.55
24946,7.10323065,34.47408682,5.55
12042,3.68551145,37.58026421,5.55
5324,1.63543436,57.97764488,5.55
10470,3.20732497,6.66088598,5.55
50885,14.3360304,-43.05886202,5.55
2707,0.8314190999999999,27.71031105,5.55
82497,23.02204097,-28.85390821,5.55
354,0.09498215,13.39628227,5.55
69429,19.5220443,50.30659451,5.55
11973,3.66420657,3.05684307,5.55
45890,12.82915265,-71.98624542,5.55
83319,23.26047436,70.88808538,5.55
26473,7.46643538,-29.1559018,5.55
85031,23.78386515,57.45137702,5.55
75145,20.97205045,44.47154114,5.55
51760,14.60529355,-46.2454913,5.55
19955,5.91458165,-39.95790952,5.55
79064,22.03460442,58.00037041,5.55
80519,22.44281876,-16.74214759,5.55
29999,8.32561454,75.75686931,5.55
3590,1.09491055,21.46547318,5.55
22163,6.45433068,-0.27598684,5.55
22168,6.45568784,2.90825624,5.55
48866,13.74161645,-16.17905873,5.55
58784,16.698242800000003,-19.92447879,5.55
67169,18.95460927,2.5353768,5.56
60215,17.10503016,22.08424707,5.56
67035,18.92528386,-16.37618751,5.56
33431,9.20848364,-43.61329176,5.56
34830,9.575733900000001,-5.91480636,5.56
54357,15.37704724,39.58149619,5.56
83540,23.3232943,-5.12430243,5.56
64476,18.26077204,42.15934312,5.56
15339,4.66856839,-24.48241131,5.56
3096,0.94637249,60.36284769,5.56
67906,19.13797202,-19.29028615,5.56
24784,7.06594454,-43.60898397,5.56
9785,2.99476734,-2.46490094,5.56
20921,6.1595927,-14.58469045,5.56
34000,9.36414996,-42.19473814,5.56
18152,5.47092413,-37.2309313,5.56
30477,8.44554162,12.65486252,5.56
12255,3.74901737,-0.29671559,5.56
83312,23.25951803,-3.49637244,5.56
48658,13.68227091,-85.78599228,5.56
83942,23.44997751,87.30745696,5.56
51150,14.41842753,-68.19532385,5.56
83845,23.41411691,32.38487495,5.56
31361,8.67152468,-53.01545412,5.56
3897,1.19042126,64.20272388,5.56
41929,11.63907991,43.62551361,5.56
35382,9.72841703,-53.89136176,5.56
21840,6.37728616,-69.98412773,5.56
62382,17.70788815,24.56431006,5.56
42677,11.86955386,-56.98782681,5.56
11763,3.5993477999999994,-11.19397792,5.56
32752,9.02246539,-41.86429036,5.56
3723,1.13253055,20.73932115,5.56
35830,9.84877724,-62.74513696,5.56
80626,22.47706698,-67.48888731,5.56
83716,23.37570131,60.13348919,5.56
44643,12.44769283,-32.83004764,5.56
70925,19.90862814,24.31939041,5.56
64111,18.16638508,36.46625671,5.57
83171,23.22076208,57.16763844,5.57
27959,7.81853397,-56.41038485,5.57
55537,15.7211391,-84.46550807,5.57
15814,4.82023194,31.43762493,5.57
3821,1.163668,19.6583854,5.57
56981,16.15515649,-57.93417299,5.57
46853,13.14235778,-8.98422912,5.57
38341,10.5585921,34.98870207,5.57
39329,10.85659933,59.32024369,5.57
393,0.10736857,64.19616859,5.57
55569,15.73314456,32.51582804,5.57
48587,13.65963452,10.74630126,5.57
34968,9.61190291,31.16184064,5.57
61715,17.52259588,2.72446012,5.57
1904,0.5743375,-52.37318294,5.57
11402,3.4933396,-12.67474889,5.57
45468,12.69921102,6.80664416,5.57
3912,1.19482467,65.01888517,5.57
50999,14.37214929,-34.78679152,5.57
32441,8.94374632,64.60403054,5.57
58743,16.68900441,-48.76296994,5.57
6484,1.99412619,-42.03028941,5.57
533,0.15064948,18.21202529,5.57
55645,15.75651885,5.44732255,5.57
74486,20.7967578,6.00824104,5.57
5574,1.7056790000000002,68.04304624,5.57
85585,23.9523594,55.70573518,5.57
2607,0.8002919,-21.72247464,5.57
22615,6.56004803,14.15537477,5.57
78258,21.80433581,-47.3028979,5.57
69089,19.43864824,-21.77668185,5.57
77369,21.55653693,-44.8486946,5.57
78159,21.77557783,-11.36593201,5.57
69289,19.48947892,14.59607671,5.57
79119,22.04907718,44.64994158,5.57
7255,2.23736186,-67.84155199,5.57
2072,0.62216307,-24.76722545,5.57
38108,10.49316621,-30.60707101,5.57
59643,16.94667727,-23.15032178,5.57
7641,2.34949247,50.15154156,5.57
7334,2.26189844,25.0432553,5.57
79776,22.22899649,-25.18092537,5.58
40219,11.11386921,-70.87793836,5.58
66914,18.89543292,36.97172755,5.58
46612,13.06278521,-20.58350964,5.58
79493,22.15379878,33.1724976,5.58
3614,1.101425,-9.83936845,5.58
11367,3.48119638,49.84844583,5.58
1377,0.40434562,52.01992467,5.58
65050,18.41708688,-30.75640093,5.58
30461,8.44103554,27.89386239,5.58
68375,19.25558047,15.08367864,5.58
15915,4.84871841,-53.46172112,5.58
27207,7.64245443,35.04848403,5.58
51354,14.47724667,49.84496418,5.58
83632,23.34708456,30.4150884,5.58
35566,9.77510584,-44.75505925,5.58
14787,4.50237023,15.63789864,5.58
22454,6.52172758,-51.82620719,5.58
37925,10.44692638,-54.87731436,5.58
93,0.02694969,61.22280406,5.58
14194,4.33267633,14.03524954,5.58
72587,20.30795165,36.9997539,5.58
27406,7.68679041,48.13185153,5.58
41244,11.42679428,16.45655059,5.58
5366,1.64769661,-21.27547447,5.58
9609,2.94055065,18.02365076,5.58
76588,21.35117748,23.85625829,5.58
42839,11.91754209,8.44390534,5.58
7479,2.30209622,19.90116135,5.58
30117,8.35589566,-20.07901245,5.58
63055,17.88985295,-34.89510976,5.58
83384,23.27838732,53.21404995,5.58
72834,20.36815185,45.79489737,5.58
64480,18.2612953,-63.05530804,5.58
45025,12.55951916,-12.83032829,5.58
67027,18.92428954,6.61550576,5.58
38101,10.4913926,-29.66385399,5.58
25540,7.24755227,-27.03792355,5.58
53393,15.09052544,48.15090031,5.59
6673,2.05005238,64.39002289,5.59
24400,6.97663983,-25.41416976,5.59
28540,7.96286238,-60.30336068,5.59
42988,11.9611217,-62.44873578,5.59
2685,0.82376491,-13.56101709,5.59
85723,23.991083800000002,-29.48515314,5.59
32121,8.86014785,-57.63361532,5.59
33286,9.16566987,-30.36528248,5.59
3330,1.02172928,-38.91664868,5.59
85302,23.86606395,2.93041943,5.59
75154,20.975007100000003,50.46178308,5.59
15150,4.61268823,-62.07698129,5.59
69551,19.55600951,-45.27168903,5.59
52700,14.88709355,-73.19015457,5.59
2986,0.91465655,83.70746159,5.59
72706,20.33499547,68.8802532,5.59
1763,0.52811415,52.83955844,5.59
274,0.07812589,-71.43685835,5.59
26818,7.5532430999999995,3.29027472,5.59
37236,10.25876345,-43.11224108,5.59
74206,20.71971766,66.65736293,5.59
25983,7.34952552,-14.36048847,5.59
43063,11.97990798,-64.33955671,5.59
38196,10.51662718,-13.5884676,5.59
12175,3.72606623,-10.48561144,5.59
36753,10.11930269,-17.14159635,5.59
76860,21.4220523,46.71422433,5.59
56262,15.94836256,-33.96415999,5.59
13380,4.09369552,-27.65203636,5.59
29910,8.30482986,-35.45170517,5.59
68453,19.27528416,4.83482079,5.59
9583,2.93242863,61.52106281,5.59
68728,19.34393218,-22.40260314,5.59
22753,6.59006229,-36.77993005,5.59
68658,19.32777472,-35.42142487,5.59
46754,13.10973538,-41.58840727,5.59
54155,15.31566376,-40.78816875,5.59
73789,20.61796183,26.46197499,5.59
43215,12.02764788,36.04227697,5.59
43782,12.20258311,20.54210573,5.6
19793,5.87286171,14.17179382,5.6
30460,8.44089683,-3.98729976,5.6
12220,3.74205467,36.46020384,5.6
37851,10.42898629,-7.06014256,5.6
82232,22.93989749,41.60388627,5.6
28041,7.83627125,-9.1834416,5.6
18518,5.56507922,14.30559209,5.6
85980,2.65933151749622,-11.8678770998089,5.6
26418,7.45221988,-17.86486511,5.6
34236,9.42334508,-5.1173788,5.6
23595,6.78853053,-55.54004918,5.6
58991,16.75625144,15.74541189,5.6
82930,23.13919343,-28.82356853,5.6
18615,5.58701077,10.24010204,5.6
17941,5.41715061,-10.3288454,5.6
60715,17.25534646,-33.54841317,5.6
83965,23.454560600000004,70.35979323,5.6
72858,20.37429983,-42.04934895,5.6
17113,5.189681200000001,-11.84922715,5.6
27548,7.71999948,-36.050124,5.6
70766,19.86640879,47.02734867,5.6
86469,9.736642535560462,-27.7693931920329,5.6
47501,13.33860991,40.15055594,5.6
70941,19.91243674,0.27365959,5.6
26567,7.48852093,-1.90530704,5.6
79012,22.01805861,0.60474348,5.6
33202,9.14505334,-8.58951324,5.6
4547,1.39459883,37.71499034,5.6
80662,22.48554236,9.12908395,5.6
83864,23.42204854,-56.84893507,5.6
19710,5.8494755,27.96783335,5.6
69085,19.43701223,20.09782036,5.6
22528,6.53975824,-5.86871833,5.6
48262,13.5687014,55.34844976,5.6
66642,18.82638836,-43.4340401,5.6
3933,1.20458595,79.67397492,5.6
75787,21.14413133,30.20568797,5.6
28750,8.01314269,17.30870968,5.6
21859,6.38218574,-56.3699207,5.6
74487,20.79702614,47.83191224,5.6
7472,2.30034063,1.75689975,5.6
79014,22.01814306,13.11996136,5.61
33997,9.36391907,-55.51487092,5.61
21934,6.39886496,-25.57752992,5.61
46219,12.93350105,38.31469771,5.61
30321,8.40976055,-3.75117744,5.61
23083,6.66747463,-80.81372235,5.61
27996,7.82650792,-33.28895425,5.61
81942,22.8562523,61.69663851,5.61
37824,10.4208858,8.78493853,5.61
57362,16.26383642,-57.91222851,5.61
58224,16.5297874,45.59818403,5.61
16651,5.06479316,-24.38805735,5.61
49092,13.81076082,31.19011458,5.61
55726,15.77895293,-34.68238898,5.61
1258,0.36284299999999997,-20.05799253,5.61
35275,9.70010568,39.75796859,5.61
56375,15.98269316,36.64370627,5.61
10643,3.25567989,30.55667481,5.61
64801,18.34915817,29.85879387,5.61
14738,4.48525702,-13.04836725,5.61
62657,17.78556649,17.69704078,5.61
30722,8.50794993,-32.15928753,5.61
6710,2.06124567,-4.10336397,5.61
13061,3.99170349,-12.57433214,5.61
61840,17.55829711,-5.74457168,5.61
48595,13.66349605,-40.05157491,5.61
52357,14.78959999,-25.62423321,5.61
50576,14.24521171,-41.83744813,5.61
39256,10.83251279,-34.05819988,5.61
35859,9.85548947,-46.19395369,5.62
22682,6.57648027,-32.71626113,5.62
27642,7.74282574,-24.67409186,5.62
28136,7.8619594,-21.17374245,5.62
82833,23.11488884,-38.89230672,5.62
12946,3.94778688,22.47825021,5.62
28339,7.91483127,-57.30288338,5.62
78341,21.83336955,-64.7124436,5.62
13314,4.072973999999999,-12.79233884,5.62
34991,9.61940822,-32.17861272,5.62
21941,6.40028304,-36.70789674,5.62
10809,3.30618855,-0.93014105,5.62
67104,18.94048352,65.25815397,5.62
53969,15.26364996,0.37210753,5.62
21336,6.25954368,-0.51165873,5.62
65708,18.59177634,23.6055287,5.62
57130,16.19668361,36.42516245,5.62
52904,14.94224435,-47.87914321,5.62
58769,16.69450765,-49.65154575,5.62
80323,22.38549754,-45.92834717,5.62
71615,20.07671575,32.21862467,5.62
19134,5.70734675,65.6977014,5.62
9911,3.03958558,4.35287042,5.62
63209,17.93078106,22.46422113,5.62
11570,3.53880973,84.91136314,5.62
79291,22.0974865,-59.63594171,5.62
19941,5.91210708,-11.77426082,5.62
3211,0.97885764,-11.37993895,5.62
23472,6.758664100000001,-30.94899076,5.62
19813,5.87587847,-37.63099079,5.62
5131,1.57714483,-15.6763527,5.62
29577,8.21913181,29.6565862,5.62
31568,8.72009312,12.6808708,5.62
42623,11.85061967,-5.333334,5.62
48666,13.68398813,22.49583157,5.63
30028,8.33348864,-71.50546247,5.63
76718,21.3834643,-22.66904892,5.63
31284,8.65326174,65.02069298,5.63
29885,8.29733867,59.57112846,5.63
73200,20.4595208,38.44052275,5.63
52528,14.83878539,82.51248701,5.63
46772,13.11506365,-35.86182329,5.63
56880,16.12709748,9.89176025,5.63
31667,8.74584572,10.08171256,5.63
41746,11.58469362,54.78537508,5.63
10874,3.32636198,-24.1228468,5.63
86973,17.088784032549402,54.4679889670376,5.63
75522,21.07628991,5.50286035,5.63
60174,17.09229356,-0.8920654,5.63
67517,19.04102524,-24.84639516,5.63
83964,23.45414832,-58.47627854,5.63
24801,7.06812503,-5.323971,5.63
38859,10.71200245,-32.71567314,5.63
52896,14.93970565,49.62899937,5.63
56185,15.9250285,-26.26592073,5.63
5469,1.67765566,43.29776385,5.63
48441,13.62005581,-61.69157197,5.63
67693,19.082728699999997,31.74425746,5.63
5554,1.70095971,35.24576705,5.63
65367,18.50328975,-18.72857432,5.63
84387,23.57727961,33.4972759,5.63
26682,7.5146387,68.465727,5.63
61689,17.51538085,31.15810073,5.63
44839,12.50485051,-23.69642033,5.63
65265,18.47419831,-38.9955695,5.63
20596,6.08287775,4.15867686,5.63
78202,21.78721066,2.68613092,5.63
5846,1.7955734,63.85310111,5.63
58262,16.54324337,5.52122134,5.63
70856,19.8885342,-3.11449682,5.63
10117,3.10657987,13.18740263,5.64
80721,22.50049797,32.57267245,5.64
75996,21.19673346,59.98661923,5.64
59826,17.00174643,-54.59700158,5.64
55371,15.672599700000001,-73.44663458,5.64
27521,7.71337621,-26.35125398,5.64
2497,0.76086424,74.9881262,5.64
8504,2.61048574,12.44784628,5.64
54672,15.470943900000002,-16.7164031,5.64
83398,23.28263009,-62.00113447,5.64
14089,4.30642824,21.57937928,5.64
36965,10.18218368,-8.41835129,5.64
15924,4.85260104,48.74075831,5.64
41753,11.58704383,-47.37256106,5.64
72959,20.39810748,-42.42290463,5.64
14394,4.39027732,16.77732694,5.64
35374,9.7259087,29.97472479,5.64
6709,2.06090623,25.93544879,5.64
69734,19.60045817,-24.71901737,5.64
76928,21.43965281,-37.82940289,5.64
25646,7.27096444,-46.77461104,5.64
7109,2.18921181,8.57008262,5.64
58950,16.74516725,-40.83962254,5.64
65090,18.42744481,8.0320244,5.64
66946,18.90368115,27.90970126,5.64
17899,5.40790794,-16.97574213,5.64
41863,11.6210951,-75.89654092,5.64
17638,5.33961515,62.65371666,5.64
46721,13.09785537,45.26848988,5.64
32798,9.03278206,-0.48284175,5.64
3560,1.08481985,14.94600386,5.64
53085,14.99360305,39.26523166,5.64
70045,19.67869802,-0.6212928,5.64
47177,13.24201191,11.33178469,5.64
26827,7.55543049,-19.41235409,5.64
24581,7.01831923,-25.21564581,5.64
41619,11.546705300000001,-40.4363361,5.64
54310,15.36377039,-48.31695913,5.65
61370,17.42815655,60.04834069,5.65
24012,6.88856748,-19.03277877,5.65
20348,6.01366609,-51.21655276,5.65
39509,10.90493913,-13.75805882,5.65
45816,12.80732183,-27.59723017,5.65
35564,9.77323416,1.78568624,5.65
53350,15.07971197,-83.03826851,5.65
18753,5.61910906,-80.4716745,5.65
54214,15.33476144,51.95848756,5.65
53194,15.03075119,-83.22777573,5.65
47809,13.43066633,-70.62725069,5.65
8570,2.62827153,-3.39606767,5.65
20547,6.07229903,-32.17272393,5.65
54397,15.38627817,-60.65710865,5.65
12559,3.83456984,44.96792105,5.65
65342,18.49582324,77.54706964,5.65
79018,22.01923315,8.25717124,5.65
53023,14.97757945,-27.65729301,5.65
26408,7.44985753,-23.08603328,5.65
28778,8.02053037,4.87977849,5.65
68447,19.27410628,14.54461509,5.65
71319,20.00559967,-33.7027487,5.65
7179,2.21314533,-2.3934596,5.65
83660,23.3543086,-26.98674162,5.65
47988,13.48695451,10.81839609,5.65
68371,19.25481643,21.23209944,5.65
16371,4.98373273,-16.37633681,5.65
45701,12.77288323,9.54078962,5.65
61836,17.556345,19.25689917,5.65
55201,15.62755815,69.28321732,5.65
72301,20.23861323,-52.44564171,5.65
74724,20.85784315,28.25051868,5.66
81205,22.64762875,-33.08138295,5.66
39311,10.85307864,56.58223677,5.66
60545,17.20450429,-39.50677484,5.66
27064,7.60879396,46.18036783,5.66
6957,2.14460574,58.42360489,5.66
17708,5.35352454,29.56988462,5.66
84545,23.62764972,-13.06030596,5.66
945,0.26910712,-31.44632821,5.66
29356,8.15934215,-56.08547484,5.66
69802,19.61759294,-18.23101861,5.66
49491,13.92004711,-52.16076937,5.66
77898,21.7028098,1.28527344,5.66
29341,8.15792775,-16.24890678,5.66
82426,23.00160169,-25.16398677,5.66
5286,1.62438329,-84.76965017,5.66
2437,0.7406184,47.863963,5.66
58112,16.49636191,-14.5508975,5.66
12673,3.86672901,6.53491424,5.66
77683,21.64218715,5.77167281,5.66
61745,17.53043733,28.40743646,5.66
27031,7.60108265,-14.49277322,5.66
29323,8.15264291,-48.68440955,5.66
43759,12.19755584,25.87035539,5.66
31231,8.6395165,53.4015752,5.66
44426,12.38933327,-24.84062116,5.66
37460,10.31808873,-64.67628786,5.66
84064,23.483591699999998,-63.11062274,5.66
23545,6.7775064,-10.10736196,5.66
34469,9.48684837,-20.74914438,5.66
37526,10.33797864,-47.69910004,5.66
15496,4.71925383,-30.76539538,5.66
12270,3.75270189,24.83937337,5.66
69132,19.44901951,-29.74310537,5.66
73529,20.53986486,-9.85364143,5.66
15392,4.69002482,48.30098864,5.66
12314,3.76645697,45.68194432,5.66
67129,18.94585539,57.81499531,5.67
53560,15.13993898,26.30118271,5.67
30305,8.40566167,-80.91471955,5.67
18600,5.58361285,-6.00926927,5.67
14061,4.29977129,-80.21418106,5.67
32187,8.87628452,32.47412331,5.67
57783,16.39644162,61.69637867,5.67
57158,16.20445968,-28.4172057,5.67
71598,20.07309807,-0.70902114,5.67
69817,19.62149533,16.46276921,5.67
76813,21.40943711,26.17454472,5.67
40076,11.07536144,-47.67918306,5.67
51992,14.68372597,-36.1348433,5.67
20595,6.08282986,5.41997005,5.67
35563,9.77314919,11.81000106,5.67
21659,6.33450772,14.65116899,5.67
74736,20.86066754,-62.42921513,5.67
38416,10.58394168,8.65043904,5.67
64106,18.16500153,3.12029682,5.67
30348,8.41533236,-23.15381698,5.67
480,0.13431035,-33.52933371,5.67
3847,1.17190197,42.08157668,5.67
13161,4.02948139,9.99801393,5.67
65576,18.55642591,-38.72593259,5.67
75848,21.15597694,-73.17226994,5.67
7320,2.25793289,-67.74633515,5.67
15014,4.56896556,5.56863495,5.67
18493,5.55878604,18.54023092,5.67
58035,16.47088434,-58.59970914,5.67
1686,0.50721518,-48.21469821,5.67
11586,3.54297683,-50.37884857,5.67
17068,5.17857524,46.96243511,5.67
10177,3.125528,-78.98942329,5.67
31385,8.67646012,-45.19111481,5.67
84485,23.60648525,2.10207138,5.68
52241,14.75839681,0.71729003,5.68
34982,9.61673545,-25.29684739,5.68
76657,21.36677355,49.38869874,5.68
54116,15.30680939,20.57280967,5.68
12117,3.70526244,19.70028593,5.68
83007,23.16226069,59.33268922,5.68
74133,20.69902716,41.71687197,5.68
74998,20.93050165,47.41766542,5.68
7070,2.177095,19.50040351,5.68
276,0.07828819,67.16638761,5.68
62865,17.84121953,-53.61238082,5.68
66931,18.9000251,-21.35979587,5.68
32516,8.95976751,15.58123453,5.68
82896,23.12923555,49.29545491,5.68
73925,20.64987099,30.33442469,5.68
16030,4.87993485,42.58662591,5.68
44800,12.49533988,20.89618496,5.68
23821,6.84041661,13.41319516,5.68
71249,19.98627299,23.10127381,5.68
42586,11.84091245,-62.6493833,5.68
81728,22.795208600000002,-14.05640541,5.68
11421,3.49970162,-78.35178497,5.68
60931,17.31347089,28.82298375,5.68
27184,7.63839214,-48.60144811,5.68
73077,20.4279233,21.40966274,5.68
83070,23.17850606,17.59443802,5.68
61846,17.5609422,16.31770553,5.68
23932,6.86666992,23.60174256,5.68
36486,10.04693305,21.9492707,5.68
30829,8.53471469,-53.21196039,5.68
45268,12.63957001,1.85470456,5.68
17726,5.35884547,-0.41649397,5.68
82488,23.01874905,-50.95002911,5.68
52470,14.82187732,-24.25146951,5.68
25100,7.14509485,-70.49734046,5.68
52494,14.82815597,48.72056284,5.68
66274,18.73100396,31.92691949,5.68
48984,13.77657648,54.43269033,5.68
70670,19.84370254,40.599778,5.68
44685,12.45975717,55.71275225,5.68
61910,17.57846966,-32.58165772,5.69
67078,18.93504176,18.10579902,5.69
47590,13.36157742,2.0873706,5.69
56931,16.14113418,8.53432477,5.69
27080,7.61220159,-48.8301697,5.69
75613,21.10031208,-30.12495361,5.69
63462,17.99894532,45.50146059,5.69
25179,7.16195205,-25.23104384,5.69
27074,7.61139965,-19.70235325,5.69
5210,1.60234141,-29.9074336,5.69
14003,4.28154112,61.85004125,5.69
71446,20.03293811,-13.63724241,5.69
1798,0.53993193,6.95545461,5.69
73912,20.64555131,13.31512567,5.69
17861,5.39508572,-0.15981294,5.69
61124,17.36259731,53.42042212,5.69
5066,1.55714106,58.32734523,5.69
78552,21.89371306,19.66838008,5.69
47853,13.4489233,-41.49756484,5.69
24600,7.02260994,70.80833421,5.69
62743,17.8068757,20.56542749,5.69
48178,13.54332279,-28.6927144,5.69
3267,1.00098532,44.71330426,5.69
72780,20.3531991,63.98008727,5.69
75260,21.00769385,19.32972583,5.69
22501,6.53286434,-58.75384073,5.69
18073,5.45229799,30.20861412,5.69
61268,17.40029895,-62.86413165,5.69
66463,18.77870114,-10.12503854,5.69
9777,2.99335152,-25.27433851,5.69
6278,1.93589718,37.251804,5.69
59881,17.01615027,22.6321519,5.69
79270,22.09295962,28.96400385,5.69
44011,12.2687601,40.66025851,5.69
77977,21.72378525,38.28360055,5.69
28176,7.87191203,-14.84617833,5.69
40161,11.09931871,-27.28781183,5.69
