SSP_ID_1,SSP_ID_2,K_Vec
376,4650,145839
3218,4026,145840
1554,4479,145840
436,1594,145840
944,2110,145843
4835,5048,145843
2792,2891,145844
4679,4892,145846
298,3232,145847
448,4269,145847
300,1731,145849
3057,3762,145850
3737,4950,145851
2655,4068,145852
2068,2094,145852
529,2771,145854
2585,4514,145856
2354,2433,145859
27,1274,145861
2700,3294,145862
390,556,145863
3246,3277,145863
2357,3612,145864
381,4016,145866
477,2665,145868
3848,4290,145869
1314,2665,145869
4,293,145869
523,2044,145871
1143,1242,145873
883,1792,145874
528,3226,145876
806,3712,145879
3029,3684,145880
4338,5015,145880
3943,4687,145881
7,792,145882
2960,3769,145882
845,1932,145883
2668,4143,145886
3829,4888,145886
1337,4737,145887
512,1061,145889
1708,1734,145890
864,4917,145891
2347,2517,145892
1552,2718,145892
685,5010,145893
4175,4760,145893
6,1313,145895
1735,4789,145897
231,877,145898
1554,3121,145900
259,3793,145903
781,3059,145904
3038,4158,145904
613,3986,145905
1750,2167,145906
2528,4680,145906
1179,2622,145906
1104,2897,145906
777,2264,145906
3204,3267,145907
2067,3858,145908
2734,3547,145908
1598,2324,145908
4282,4328,145909
852,2439,145909
599,4757,145910
188,3857,145911
545,1531,145912
2368,4631,145912
3158,3839,145912
1747,2952,145912
3824,4314,145913
2415,4429,145915
75,1821,145917
479,3868,145919
1987,4210,145921
1166,3724,145921
4498,4561,145922
1580,2760,145923
2912,3759,145925
141,2995,145926
326,4488,145927
1607,2863,145929
1143,1474,145930
781,2886,145930
1092,3307,145931
2948,3711,145933
2417,2953,145934
651,2863,145936
1913,4119,145936
2828,3738,145936
1568,1724,145937
49,2751,145937
2005,2882,145937
279,3095,145938
426,1179,145939
2525,3370,145941
1137,1768,145941
167,4702,145942
1457,3000,145943
4274,4674,145945
1617,4865,145945
4237,4739,145945
3273,4250,145946
950,2826,145946
3901,4476,145947
624,4705,145949
1926,3119,145950
811,3737,145950
1125,2830,145950
74,1281,145951
4637,5056,145952
1168,4439,145952
1286,4304,145954
4030,4271,145955
1964,2471,145956
390,4034,145956
3051,4302,145956
4075,5028,145959
3626,4136,145959
1010,4953,145959
1113,4967,145961
696,3388,145961
2602,2850,145963
3194,4956,145964
906,2937,145965
3688,4788,145965
4028,4879,145968
1372,2693,145969
2071,3810,145971
2941,3608,145973
459,2537,145974
501,595,145976
3389,3533,145977
2554,2821,145978
4871,4921,145979
2595,4073,145980
1142,2854,145981
1644,2230,145983
3398,4985,145984
1455,2280,145986
1659,4995,145986
3041,4468,145986
1214,4630,145986
1655,1861,145988
1536,3526,145988
23,2595,145989
28,1151,145989
2475,3510,145992
843,4647,145993
738,5051,145994
423,3025,145995
1385,4521,145995
1387,2293,145995
985,2015,145997
1500,4757,145998
578,4982,145998
738,1647,146000
2247,2815,146001
853,4537,146001
635,4943,146003
244,2980,146003
839,2934,146003
383,2587,146003
2279,5039,146005
3595,5055,146006
172,578,146007
4358,4403,146008
2122,2961,146009
2049,4707,146011
2492,2923,146011
3417,3702,146012
962,2831,146013
511,1638,146013
2858,4994,146013
796,822,146013
2977,3789,146013
584,3278,146014
2732,3873,146015
401,3652,146015
3885,4889,146015
2443,3727,146015
1078,4537,146015
3227,3514,146016
501,1336,146018
1358,2732,146021
73,3559,146022
1659,4567,146023
971,2488,146023
475,4367,146023
558,1842,146023
1723,2060,146023
2259,3364,146024
1629,3651,146024
1521,1981,146028
2492,4360,146029
1859,4974,146030
3372,3373,146030
2373,2476,146031
3495,3583,146031
1803,1804,146032
4833,4886,146032
3744,4962,146035
41,4789,146038
7,4066,146039
1378,3780,146040
2405,2622,146042
1196,2377,146042
1834,2283,146042
2568,4375,146043
2441,3905,146043
561,1517,146045
2873,3111,146047
3439,3766,146047
2100,4735,146048
27,1451,146049
2732,3440,146051
2549,4937,146051
358,516,146054
2233,2970,146056
1332,4138,146056
2208,2552,146057
962,2333,146058
2763,4275,146058
1679,2758,146059
2855,4273,146060
1498,3943,146061
2608,4631,146062
1018,4135,146063
2249,2757,146064
572,1087,146064
2000,5011,146065
3148,3694,146066
703,4088,146067
936,3515,146067
611,3176,146069
1770,4073,146070
1897,2285,146071
2217,3786,146071
1764,2710,146072
269,460,146073
2225,4385,146074
816,4764,146075
1657,2073,146075
424,3104,146076
2505,4463,146078
670,1208,146079
959,3600,146080
3514,5052,146080
936,3228,146082
1562,4027,146085
725,4754,146086
2953,5026,146087
2336,4060,146089
2665,3365,146089
1128,1482,146089
1603,3770,146089
4852,4963,146090
368,1770,146091
2551,3362,146092
1155,3398,146095
930,2507,146097
4149,4410,146098
2178,4234,146099
1390,1799,146102
2217,2531,146102
863,4292,146102
1775,4134,146104
1423,4622,146105
4356,4445,146106
329,3143,146107
3790,4376,146109
1553,2810,146110
449,2665,146110
603,1924,146111
1180,3615,146111
2792,4675,146112
1180,3753,146113
1419,4202,146113
1512,2767,146113
128,4624,146115
286,2975,146119
105,1962,146119
1021,2665,146119
2208,4791,146119
1656,2755,146119
2643,4055,146121
3005,4055,146122
81,4669,146123
2864,4232,146123
1877,4962,146124
696,2460,146124
1471,3057,146124
901,4016,146124
273,1220,146124
872,2648,146126
1804,3868,146126
3010,4122,146126
940,1235,146127
1899,3259,146127
2491,4268,146127
888,3614,146127
3152,3698,146127
4030,4557,146128
1306,2245,146128
895,3413,146128
2069,4706,146128
2372,2865,146130
3551,4997,146133
2936,3105,146134
2299,3584,146136
2067,3242,146136
3597,4457,146136
618,3775,146136
2437,2461,146137
3562,4953,146138
1082,1475,146139
1940,2206,146141
709,2096,146141
675,4690,146143
2137,2839,146143
3981,4737,146145
1102,3779,146147
26,4409,146150
1557,3084,146150
51,4534,146151
829,1258,146151
25,27,146151
1622,3881,146154
3395,4071,146154
3230,4638,146156
72,3554,146157
272,1113,146157
3770,4182,146160
18,27,146163
967,2760,146164
1434,1499,146166
2630,3725,146166
23,807,146166
4267,4397,146167
2760,4936,146168
3849,3953,146171
195,1021,146174
3326,4998,146174
3030,4998,146175
964,1012,146176
2537,3419,146180
1653,2225,146182
1822,2442,146182
353,3109,146183
4716,4774,146183
1703,2047,146184
559,3585,146184
1355,4610,146184
4489,5031,146185
585,1329,146186
1807,2935,146187
2107,4011,146188
4647,4966,146188
824,2538,146188
705,960,146190
2344,3628,146190
1566,2128,146190
4720,5031,146191
3105,4189,146191
379,4958,146191
2212,2742,146195
829,2348,146197
1532,3559,146198
3370,3479,146198
2699,4729,146200
421,772,146201
1812,4120,146203
3328,3370,146204
683,2935,146205
3703,3896,146206
2886,4140,146207
671,3548,146207
4567,5046,146207
1531,4954,146208
3314,4396,146212
734,4555,146215
2297,4070,146216
171,603,146217
13,1461,146218
1084,2582,146219
1457,4453,146221
3566,4240,146222
1271,3180,146222
3835,4896,146223
463,3673,146223
357,4605,146225
3818,4446,146226
811,3189,146226
1321,3034,146228
356,3003,146230
1540,3862,146232
1193,3604,146232
2641,3066,146234
337,1238,146234
837,1862,146236
122,3025,146239
1803,4781,146239
655,773,146239
2324,3761,146240
818,3327,146241
3114,5013,146241
925,1367,146241
2731,2847,146242
1451,2785,146242
708,4075,146244
1367,1945,146244
256,3611,146246
1742,2334,146247
2216,2217,146248
4440,5033,146249
927,1173,146250
2954,4608,146250
408,860,146250
4144,4226,146251
3117,3489,146252
3050,4813,146253
1861,4131,146254
730,2613,146255
384,1613,146256
2797,4842,146257
1679,2852,146259
1474,1779,146260
1988,4612,146261
751,4799,146262
929,5011,146262
1853,2372,146262
989,3368,146263
1013,4916,146263
1040,3945,146263
2295,2653,146265
67,3963,146267
3996,4420,146271
1188,4791,146271
4478,4868,146274
3885,3928,146275
374,2159,146277
252,1251,146277
511,2270,146277
2486,3207,146278
51,3903,146279
735,3872,146281
2950,4914,146281
649,1685,146281
1905,2882,146283
1411,3070,146284
1056,2920,146284
426,2405,146286
1476,1526,146286
4067,5018,146287
454,1734,146288
97,879,146288
1251,3272,146288
1443,2930,146288
1133,2932,146288
2754,3866,146289
3263,3660,146292
2309,4894,146292
1753,3088,146295
2624,3244,146295
2733,4496,146295
4912,5017,146295
3241,3618,146295
3254,4733,146295
3424,4915,146297
1812,2400,146297
569,867,146297
2362,3718,146300
646,1151,146302
2627,2847,146302
1897,2353,146302
4495,4932,146302
3698,4638,146304
627,5057,146305
362,2002,146305
3533,3665,146305
2146,4180,146306
862,2044,146307
2048,4294,146309
3345,3614,146309
1742,2979,146310
528,4088,146311
610,3346,146311
604,1655,146311
489,4897,146311
929,4285,146312
1333,3683,146312
1208,4541,146313
2255,3507,146315
2825,3446,146315
604,3757,146317
1039,2424,146319
35,274,146319
1670,3204,146321
3305,4386,146322
942,3535,146324
80,2449,146328
3497,3866,146331
3778,4996,146331
481,4974,146331
412,2027,146332
565,3108,146334
618,978,146336
500,1827,146336
568,569,146337
2365,4728,146337
2666,4725,146337
2056,3645,146337
1551,1794,146338
2919,4214,146338
4082,4308,146338
28,3424,146339
4188,4237,146339
2767,3691,146339
978,3885,146339
1138,1639,146339
1528,1683,146339
3769,3917,146340
294,3267,146342
741,3858,146343
2018,4091,146345
98,4441,146346
38,4984,146346
738,2498,146346
157,4361,146347
1509,2052,146348
1091,4389,146348
2388,4982,146348
1851,2699,146350
1605,2349,146351
1696,2237,146353
423,1018,146354
1979,3490,146355
1041,1148,146356
14,3912,146360
738,2080,146360
129,4529,146360
2427,4369,146360
3026,4494,146361
172,2388,146361
2763,4409,146362
3321,5043,146362
2425,4278,146362
2284,4842,146362
1197,4131,146362
1903,3210,146362
3765,4180,146365
1014,4102,146365
1488,2787,146365
140,3918,146366
2947,3751,146369
2046,3711,146371
1126,4202,146371
432,3733,146372
313,3717,146373
122,193,146374
4380,4650,146377
4526,4911,146378
214,4283,146380
891,2116,146380
1667,4161,146382
4274,4566,146382
2598,4979,146382
421,552,146382
340,1018,146383
1865,3314,146383
3391,3668,146383
3751,4804,146383
998,4361,146384
3953,4102,146385
3244,4707,146385
3465,4132,146385
2498,3100,146385
1493,4786,146386
64,1975,146386
20,4237,146386
798,3805,146387
2615,2979,146389
250,3635,146389
871,4418,146390
2080,3100,146392
899,2108,146393
1811,2973,146395
3049,3714,146396
1794,3345,146400
127,1423,146403
1357,2694,146405
1536,3166,146406
3406,4833,146407
344,2714,146408
1407,3883,146409
2404,4593,146409
396,752,146415
646,3424,146417
3500,3811,146419
1501,3210,146419
3497,4809,146419
862,3388,146419
864,3712,146420
3336,4418,146420
741,2687,146421
2317,3958,146421
807,1555,146421
2234,2454,146424
491,3383,146426
3292,4788,146429
2486,3124,146429
3757,4302,146429
422,2889,146429
2062,2218,146429
1202,3505,146431
2334,2615,146432
876,1771,146435
708,1863,146437
3010,4854,146440
2015,3738,146442
142,556,146444
939,3935,146446
2625,3803,146448
536,726,146450
274,690,146451
744,4488,146451
2219,4242,146451
3167,3794,146452
1197,1672,146455
1505,4824,146455
991,2636,146456
2225,2984,146457
2038,4046,146460
4313,4942,146464
2399,4092,146466
1135,3950,146467
334,3637,146467
193,322,146468
2476,3784,146468
3306,4014,146468
1267,2590,146468
1653,4352,146468
693,1851,146469
3065,3194,146470
517,1993,146470
300,3807,146470
406,974,146471
1800,2274,146472
3096,4727,146473
3293,3478,146474
10,3535,146474
2204,3547,146475
1520,3614,146476
2223,4911,146476
2499,3148,146476
777,2243,146477
312,4317,146477
2010,4892,146480
2980,3262,146483
1899,4796,146485
1187,4725,146488
1645,4627,146489
248,3883,146490
1864,2193,146491
688,1268,146491
3289,4312,146493
1463,2593,146493
674,2971,146495
1891,3408,146495
885,2815,146499
2877,3614,146502
2367,3883,146503
3990,4371,146506
117,1594,146506
1775,3543,146507
42,505,146508
2308,3738,146509
1964,4451,146511
45,4488,146512
3409,3557,146513
1303,3205,146516
4204,4247,146517
113,2494,146517
961,1073,146517
2418,3584,146517
479,1356,146517
4235,5053,146517
15,4505,146518
352,1377,146518
1479,4634,146520
3203,4908,146520
839,2829,146521
3856,4534,146521
122,172,146522
340,2277,146524
257,1179,146525
1131,2575,146527
2171,4406,146530
143,713,146531
75,2723,146531
2025,2910,146531
1089,2570,146532
1388,4385,146532
3645,4948,146534
243,4683,146535
587,4438,146537
779,4710,146539
326,4255,146539
865,1987,146539
585,4253,146540
122,4982,146541
10,2541,146543
2049,3715,146547
1097,4215,146547
718,4592,146547
3311,4301,146548
1539,5019,146548
77,4221,146550
2173,4566,146551
1408,4037,146551
375,2923,146552
477,1912,146552
1554,2068,146553
3182,3815,146555
3047,4103,146555
1454,4361,146556
3024,5029,146556
1314,1912,146558
4091,4846,146560
722,4940,146560
1158,4317,146560
2528,4737,146561
927,4585,146562
2681,4338,146562
3351,3352,146562
3613,4290,146564
26,4567,146564
2314,3845,146564
3442,3770,146565
2633,4034,146567
3262,3660,146568
4337,4379,146570
110,3263,146571
407,5032,146572
4520,4969,146572
132,3161,146572
3507,3642,146573
499,3633,146573
1355,4716,146573
670,2363,146575
1218,3936,146576
467,5036,146578
585,1767,146581
1013,4757,146581
161,3415,146581
1657,2603,146582
207,3407,146583
1536,4469,146583
590,703,146583
964,3043,146584
2046,3270,146585
803,3889,146585
406,1440,146586
2025,5020,146587
1308,2050,146588
1533,1761,146589
1867,1993,146589
239,2385,146594
78,4403,146595
144,2184,146599
667,2263,146599
2838,3386,146600
1628,3649,146600
161,298,146600
1307,3278,146600
104,4361,146602
3187,4994,146602
2804,3044,146603
789,3295,146605
1474,4356,146607
755,3309,146607
1933,4113,146607
1208,2144,146607
2356,4910,146609
266,1821,146609
311,1658,146612
1748,2383,146612
797,4758,146613
2326,3585,146615
733,2326,146616
3210,4298,146617
3210,4297,146619
3211,3539,146620
451,3953,146621
632,1551,146622
3403,3823,146624
1211,1989,146625
224,1185,146626
66,4302,146627
414,648,146629
1223,1711,146631
4758,4869,146631
2239,2537,146633
2142,3806,146633
381,2363,146634
2815,4020,146634
1919,2873,146635
3857,4599,146635
1019,5037,146635
545,2037,146635
3620,4206,146636
3219,4401,146637
215,1789,146640
848,1110,146642
3078,3845,146644
1366,1610,146645
4208,4761,146645
251,1021,146650
1596,5025,146650
563,4252,146651
152,5043,146651
3659,4967,146652
1925,2810,146653
1483,2987,146654
1126,3926,146654
4077,4607,146655
1933,2327,146657
220,3332,146659
980,4121,146663
3512,4736,146663
2729,4553,146664
330,2432,146664
3897,4595,146664
1635,2191,146665
461,4505,146665
1648,2999,146666
330,2618,146668
326,4813,146668
4028,4829,146668
52,5009,146672
3252,4622,146673
253,3206,146674
2181,4801,146674
889,3494,146676
2736,2853,146677
1816,4339,146679
4450,4835,146680
604,827,146680
2280,3774,146681
2748,4903,146682
1747,2294,146682
1408,4890,146687
1590,4910,146688
2817,3972,146689
4812,4921,146689
3206,3239,146690
2609,3371,146691
2006,4813,146692
3278,4763,146694
2022,3997,146696
423,1209,146696
3361,3690,146696
2050,4108,146696
604,4486,146696
701,1276,146697
2457,4054,146697
839,1263,146698
1051,1327,146699
2747,3378,146702
364,3772,146704
3761,4774,146705
2846,4544,146705
1410,4279,146707
1558,2167,146707
1607,2425,146707
651,2425,146708
235,4409,146708
1233,3557,146711
2397,3983,146712
2958,4882,146712
2152,2425,146712
2383,4428,146714
525,4992,146715
1879,4593,146717
2624,3672,146718
297,3930,146719
1435,3708,146721
3721,3906,146721
1747,3390,146722
3763,4020,146722
350,1527,146723
821,2083,146723
2713,3953,146724
2111,3465,146726
1861,2298,146726
759,2348,146726
1754,4019,146728
3518,3934,146732
403,3169,146732
4119,4362,146732
4785,4830,146732
755,2386,146733
2875,4099,146733
2877,4338,146734
261,287,146735
733,3762,146735
1948,4058,146735
1221,3114,146737
987,1372,146739
2254,3474,146740
1655,3465,146742
261,280,146742
184,340,146744
2168,3053,146744
2254,3475,146746
3271,3391,146747
1796,4127,146747
3346,3900,146749
2746,3195,146750
33,4081,146751
3535,4387,146753
2914,4354,146755
814,4702,146755
495,2371,146759
3397,4981,146760
3850,4803,146761
1109,2013,146761
2762,3097,146761
1350,3324,146761
1883,4601,146762
246,1908,146763
1238,2441,146764
111,4862,146765
331,2375,146765
598,3343,146767
3338,3454,146769
517,5037,146769
959,4582,146769
1384,1549,146769
1263,4234,146769
76,2974,146771
1964,4733,146773
555,828,146773
3679,5030,146775
947,4496,146776
1335,1892,146780
741,4008,146780
997,4824,146781
3936,4637,146784
1869,4833,146785
2454,4515,146785
1432,3895,146786
1015,1092,146786
1867,5037,146786
436,4598,146788
354,667,146788
1768,1820,146788
1445,4284,146789
1664,3374,146791
3018,5020,146792
1758,2743,146793
2162,4073,146794
499,4987,146795
2077,2393,146796
2464,4262,146797
93,4848,146797
637,3517,146799
2981,3613,146800
402,3566,146800
3779,4231,146800
604,4432,146802
801,3187,146803
1019,3634,146804
1685,3730,146808
3369,3731,146809
1127,2354,146811
1870,1996,146812
117,2225,146817
540,3078,146819
374,4388,146821
2108,2882,146821
3494,4427,146824
122,3762,146826
3135,4494,146827
788,3325,146827
192,464,146827
2386,3965,146828
1460,4241,146831
3309,3965,146832
1542,3502,146833
1639,3970,146834
589,4679,146836
122,2277,146837
1647,3100,146837
494,846,146839
3414,4578,146841
3211,3965,146841
1172,3300,146843
4439,4614,146844
14,1707,146848
571,4368,146848
1738,4454,146849
3100,5051,146850
779,1541,146850
347,3783,146851
1108,5032,146854
1200,2076,146855
19,1642,146856
975,1990,146856
3586,4936,146857
3584,4923,146858
2636,3479,146858
741,1306,146858
192,680,146860
2636,3328,146860
495,3890,146862
1466,5027,146863
2910,3018,146863
344,3344,146864
79,4569,146865
2712,3614,146865
510,2407,146867
2539,2685,146868
252,4342,146870
3050,4255,146871
748,3925,146872
51,4296,146872
210,4320,146874
2006,2318,146875
1978,2189,146875
529,986,146875
2291,3113,146876
566,664,146879
967,3586,146881
3186,3821,146882
1874,2397,146883
257,2878,146884
1529,3143,146884
2281,4043,146884
4882,5039,146885
1269,1652,146889
521,597,146889
337,2415,146889
2461,4866,146890
423,1932,146890
1846,4306,146893
818,4149,146894
2271,4923,146894
257,667,146894
2693,4077,146894
578,1821,146895
3871,4932,146896
815,4012,146896
1943,4737,146896
3502,4440,146896
1090,3858,146898
964,5014,146899
502,2566,146900
2549,4882,146900
2769,3592,146901
58,421,146902
301,423,146904
1703,1881,146905
3418,4063,146908
2028,2415,146909
3611,4379,146910
2462,3756,146910
2032,4781,146911
270,1801,146911
529,1630,146913
2960,3916,146913
1157,4227,146913
3443,4942,146913
3251,4829,146914
10,3617,146917
3514,4952,146918
2129,4896,146919
1121,2991,146924
252,1575,146925
2738,4726,146926
1575,4529,146927
796,2332,146928
1666,4093,146928
2246,3281,146929
828,2886,146929
1573,3706,146930
252,884,146932
62,3135,146933
179,1591,146934
2028,2882,146934
621,1375,146935
795,3832,146937
1544,2925,146939
662,1277,146939
3226,3370,146939
150,4808,146941
2704,4955,146941
795,3831,146941
2548,3869,146943
701,1850,146946
3499,3539,146947
341,2525,146948
80,988,146949
276,4015,146949
3275,4249,146950
3498,3539,146950
3178,4072,146950
3174,3858,146950
85,3455,146950
90,503,146952
608,3458,146952
863,1151,146952
2348,4181,146952
219,2767,146955
2317,3120,146955
858,3889,146957
3110,3525,146959
2245,4535,146961
1100,4832,146963
337,1770,146965
135,3307,146966
300,404,146966
3562,4578,146966
679,3901,146968
3091,4988,146968
642,4616,146970
1569,4854,146971
2701,2741,146971
535,565,146973
1128,2293,146973
384,663,146977
2345,4307,146977
641,1082,146978
1566,3561,146980
1529,3774,146981
603,3494,146981
1544,1781,146982
2911,3497,146982
1230,4566,146984
2605,2736,146986
1228,4924,146988
238,392,146989
2124,4510,146989
949,2997,146990
302,4553,146992
3709,4101,146994
2193,4485,146994
1979,2238,146994
1184,2202,146998
30,2880,146999
2267,2268,147000
1324,3340,147003
1210,2323,147004
876,1579,147006
2633,3916,147008
1434,4197,147008
423,2117,147008
1896,2703,147011
3322,4362,147011
358,1559,147012
884,4006,147012
1804,4824,147013
1773,3973,147016
1015,4482,147017
3042,3944,147017
3013,4064,147017
460,4875,147018
690,2691,147018
2166,5025,147019
2247,3674,147020
1429,3376,147020
2094,4871,147020
393,2929,147021
1291,2891,147022
9,2401,147024
1506,2326,147025
472,3317,147026
1845,2072,147027
2358,2807,147028
2026,3395,147029
87,801,147031
1804,2032,147032
4286,4647,147032
3982,4580,147033
1845,2729,147035
310,1698,147036
2165,2194,147038
1092,4176,147040
2175,3979,147040
899,4013,147040
2723,4490,147040
846,3187,147042
1560,3288,147045
1335,2124,147045
2104,2840,147045
3402,3881,147047
1888,2577,147047
2347,4496,147048
416,4737,147048
939,4581,147048
3441,5037,147048
713,4414,147049
971,1929,147050
4073,4105,147053
3252,4226,147053
130,606,147055
487,3538,147056
47,1951,147056
1533,2639,147056
1522,4390,147058
3180,3430,147059
3530,5016,147061
4237,4956,147063
4813,4925,147063
2715,3390,147064
1156,4493,147066
4835,4996,147067
1691,4745,147068
1209,3025,147070
2885,4663,147071
3846,4858,147074
2442,3023,147075
1109,1608,147077
1841,2193,147078
1171,4671,147078
83,1377,147079
856,2627,147081
2123,3922,147083
1614,4055,147085
1637,4705,147087
1116,1815,147087
202,3513,147088
2276,4134,147089
2198,4616,147089
2537,2681,147090
9,4096,147091
2821,2995,147092
1799,4296,147092
951,3834,147094
3755,4011,147097
2537,3898,147099
2824,3100,147101
877,2388,147102
530,863,147103
1171,1623,147103
606,2850,147103
3740,4577,147104
1317,4183,147105
800,4878,147106
2332,3416,147109
419,2658,147109
1163,2180,147110
1168,2490,147111
2060,3065,147111
381,4925,147111
188,3047,147113
3059,3093,147113
1594,3274,147115
1059,1060,147115
2271,3717,147115
3763,4216,147116
1581,2079,147117
335,4674,147121
771,2007,147123
3544,4111,147123
258,4356,147124
1240,4214,147125
36,2803,147125
1859,3534,147126
2667,3095,147127
498,3135,147129
1065,1712,147131
809,3538,147133
1694,3340,147135
1515,4120,147137
1378,2861,147138
379,1722,147138
2590,2645,147138
3713,3755,147138
553,626,147140
785,4097,147142
2862,4571,147143
2337,3343,147144
2341,3620,147145
1489,3359,147145
1814,4064,147145
1741,4518,147147
145,820,147147
3860,4254,147148
2130,4194,147149
885,4771,147150
792,4974,147150
2129,3742,147153
1757,2525,147155
2934,3229,147156
1713,4069,147156
955,2377,147158
416,2585,147160
1697,1815,147161
3392,4919,147162
1051,5018,147163
2693,4393,147166
3903,4918,147167
827,2573,147167
3999,4528,147169
2963,4789,147170
730,2969,147171
3323,3977,147172
64,2980,147172
1151,4915,147172
133,390,147173
406,1887,147173
1866,3765,147175
2094,4707,147175
455,4041,147176
35,2691,147177
1390,2299,147178
1065,4703,147178
1886,2030,147181
2621,4377,147182
3947,4752,147182
3976,4399,147184
216,2522,147185
2208,3094,147185
745,2602,147186
3553,4628,147189
3460,4968,147189
353,1040,147190
2841,3661,147191
945,4494,147191
1408,4733,147192
1797,2381,147193
396,1128,147194
26,41,147196
1636,1797,147198
2044,3798,147198
1214,1851,147199
1736,3063,147199
1057,4989,147199
585,3671,147200
2127,2305,147202
1553,1617,147203
83,4320,147205
1328,2596,147206
1337,2585,147207
1599,1754,147208
252,1438,147208
1052,1797,147209
837,2779,147209
633,2360,147209
1196,3273,147209
289,3447,147209
252,2717,147209
2715,3488,147209
2490,4824,147210
2456,3040,147211
803,3482,147212
2570,3712,147213
1578,1885,147215
485,4337,147216
492,4758,147216
465,1034,147216
3205,4067,147216
600,617,147217
2388,4017,147218
856,2731,147218
2864,3064,147218
3271,4293,147219
32,2360,147220
393,3374,147220
1238,4073,147221
1762,4330,147221
1645,2422,147221
1108,4215,147221
1337,3230,147222
2862,3928,147222
4268,5037,147224
1800,3464,147224
887,2900,147224
1064,4291,147226
2951,3801,147226
3363,3683,147226
2127,2768,147226
4358,4990,147229
3104,3738,147229
3890,4950,147231
1041,4163,147231
2270,4206,147233
1135,2138,147233
413,1844,147233
1055,3718,147234
1555,3860,147235
2924,5040,147237
3539,3964,147238
436,5021,147238
1361,3322,147239
542,4206,147240
1023,3186,147240
1136,2064,147242
2222,3458,147243
2416,3394,147247
1710,4639,147249
983,1454,147250
400,4270,147254
390,4886,147254
399,4270,147257
2640,3784,147257
969,4099,147258
4037,4275,147259
1109,4186,147264
1249,4197,147264
2299,2387,147264
520,1381,147265
2103,3610,147265
1050,4002,147265
2315,4591,147267
1199,2787,147269
1305,3392,147269
1454,3773,147271
3048,4384,147273
463,2300,147273
2850,3585,147274
104,983,147274
954,1591,147274
1449,1708,147275
3326,3825,147276
3062,4319,147276
2666,2994,147276
3030,3825,147277
1314,2519,147279
85,2901,147279
122,423,147279
206,3292,147279
151,1657,147280
1324,1536,147280
477,2519,147280
3459,4968,147283
104,3773,147286
2585,4896,147287
1150,4245,147289
525,4885,147290
3973,4262,147291
1611,4504,147292
157,494,147293
675,1632,147293
2424,3145,147295
1612,4504,147295
2079,2821,147296
2298,2596,147298
437,2601,147298
225,1394,147299
2709,4518,147301
3062,4185,147302
2415,4352,147305
687,4651,147306
1835,4416,147308
3406,3506,147310
1012,4523,147310
2227,3583,147310
1710,2706,147311
194,1286,147312
442,1320,147313
2611,4039,147315
1675,4876,147316
1156,1989,147316
2755,4259,147317
1746,4655,147317
3736,4155,147317
2188,5015,147318
1215,3376,147318
2662,3216,147319
3142,4626,147319
1880,4202,147320
2028,4605,147322
911,3451,147323
571,924,147323
27,2602,147323
2417,3719,147323
1806,2968,147323
1034,1804,147326
1657,2788,147328
432,1870,147329
409,2091,147329
3400,4400,147331
1281,1975,147333
3199,3658,147334
541,2105,147334
3924,4570,147335
257,2405,147337
2260,5058,147337
2298,2573,147342
2109,4873,147342
1438,2376,147342
4217,4438,147343
558,2363,147344
3549,4083,147345
3751,4913,147345
3649,4156,147346
1618,3713,147346
2634,4672,147346
3125,4712,147347
1902,4711,147349
2551,3185,147353
3911,4934,147354
883,1694,147355
1020,2119,147356
1172,2564,147356
990,3732,147356
2951,3852,147356
880,2694,147357
572,3073,147358
39,1371,147359
903,2037,147360
239,3620,147360
421,976,147361
3080,3615,147362
1871,2525,147362
2445,3057,147363
2060,2771,147364
3852,4293,147366
170,4317,147368
1818,4974,147368
4897,5001,147368
1413,4747,147369
671,2731,147370
1138,1227,147371
1002,1548,147372
1948,3008,147372
3960,4603,147377
1708,2467,147378
483,2864,147378
479,1035,147378
1948,3009,147379
4035,4624,147379
2632,3769,147379
1339,4121,147380
2501,4679,147380
1328,1748,147381
3497,4764,147381
760,3917,147381
992,3102,147381
3116,3170,147381
2163,2227,147384
27,4496,147384
2933,3831,147385
2376,4655,147386
970,4247,147386
2933,3832,147389
1352,3941,147390
3307,3961,147391
1347,4022,147391
2655,4249,147393
2192,2225,147395
352,1495,147396
1943,4579,147397
816,1152,147399
2029,4715,147401
554,1186,147402
2011,4510,147402
2129,2937,147403
59,3295,147405
989,4675,147406
690,2144,147406
2911,3430,147408
1039,2702,147408
246,1018,147409
2326,2490,147410
2845,4208,147411
1182,2884,147413
2109,4872,147413
328,1475,147415
763,2126,147417
2908,3269,147419
710,3221,147419
2955,4931,147420
2630,4136,147420
1089,3902,147420
596,3335,147420
31,2091,147420
3257,3893,147422
1142,4617,147423
1318,4623,147424
708,1597,147424
2268,3207,147425
2592,3079,147425
540,1323,147428
2805,3204,147430
2284,2866,147431
2525,4733,147431
3743,3987,147431
1701,3174,147431
1672,4809,147432
2966,3512,147432
706,2459,147432
2827,4279,147434
826,4917,147434
2069,2545,147435
1263,3519,147436
1812,3655,147437
44,1997,147437
130,3288,147438
20,3194,147440
3189,4950,147442
915,4756,147442
174,1851,147443
837,4352,147444
1735,4317,147444
1956,2575,147446
4509,4573,147449
494,1203,147450
306,4806,147450
819,1192,147450
1315,4226,147450
530,1859,147450
851,2383,147451
4866,4915,147453
3448,3516,147454
3672,4660,147457
602,2808,147460
3944,4585,147461
67,4605,147462
430,4110,147462
