SSP_ID,SKY2000_ID,RA,DE,Vmag,pmRA,pmDE,X,Y,Z
2504,J002447.50+614951.8,6.19793958333333,61.8310575,5.39,0.00193,-0.0025,0.469313641221159,0.0509667007022556,0.881559471381973
2505,J004228.37-652804.9,10.6182216666667,-65.46803,5.39,0.00869,0.0411,0.408091350540895,0.0765065583600759,-0.909729737967054
2506,J010249.18-462350.3,15.7049579166667,-46.3973113888889,5.39,-0.00021,0.011,0.663907605113523,0.186678001318224,-0.724139500162959
2507,J023546.81+344115.2,38.9450470833333,34.6875583333333,5.39,0.00159,-0.0512,0.639517991453497,0.516856662638242,0.569100983037055
2508,J024954.18-275631.1,42.4757575,-27.9419816666667,5.39,0.00351,0.0222,0.651579879751065,0.596555974404612,-0.468577239850327
2509,J035558.17+475217.1,58.9923883333333,47.87142,5.39,0.00175,-0.0206,0.34556219525379,0.574939046510622,0.741641329760443
2510,J040236.74-001608.1,60.65310375,0.268923055555556,5.39,0.01008,-0.252,0.490090672830439,0.87165882244915,0.00469357552082533
2511,J044425.82+110846.0,71.1076183333333,11.1461366666667,5.39,0.00672,-0.0135,0.317684041433283,0.928281902620052,0.193312076929282
2512,J045950.45-101547.9,74.9602183333333,-10.263325,5.39,0.00132,-0.1368,0.255337626118799,0.950293267697483,-0.17817239420532
2513,J091717.22-684122.6,139.321783333333,-68.6896369444444,5.39,-0.02003,-0.0285,-0.275611062375773,0.23688066403076,-0.931625511299709
2514,J092746.78-060416.2,141.94491875,-6.07118722222222,5.39,-0.01561,-0.0652,-0.783002095189411,0.612961409418384,-0.105764027404504
2515,J093539.50+354836.4,143.914592916667,35.8101336111111,5.39,-0.06001,-0.2606,-0.655369432835437,0.477647979444216,0.585101114541594
2516,J112402.32+012427.9,171.00969625,1.40776555555556,5.39,-0.0011,0.0007,-0.987416677336434,0.156220148544471,0.0245676719820876
2517,J134201.08-584713.4,205.504530416667,-58.7870780555556,5.39,-0.00395,-0.0117,-0.467720019943863,-0.223136404150974,-0.855247407529707
2518,J143020.94-493108.4,217.58728,-49.5190180555556,5.39,-0.0052,-0.0377,-0.51443888514973,-0.39598936485598,-0.760621493495194
2519,J145617.25-524834.3,224.071882083333,-52.8095477777778,5.39,0.00304,0.0079,-0.434289582965003,-0.420442806726761,-0.796630657456646
2520,J154605.63-014815.0,236.523487916667,-1.80419277777778,5.39,-0.00146,-0.0318,-0.551321646318736,-0.833698510433774,-0.0314839006621721
2521,J160950.51-032800.2,242.4604925,-3.46672916666667,5.39,-0.00162,0.0006,-0.461514047294947,-0.885069654345375,-0.0604689267838999
